run_index,gripper_state,state_value,run_length_frames
1300,open,1.0,46
1301,close,-1.0,19
1302,open,1.0,84
1303,close,-1.0,36
1304,open,1.0,47
1305,close,-1.0,36
1306,open,1.0,99
1307,close,-1.0,59
1308,open,1.0,71
1309,close,-1.0,32
1310,open,1.0,46
1311,close,-1.0,38
1312,open,1.0,62
1313,close,-1.0,42
1314,open,1.0,39
1315,close,-1.0,21
1316,open,1.0,53
1317,close,-1.0,40
1318,open,1.0,79
1319,close,-1.0,62
1320,open,1.0,47
1321,close,-1.0,22
1322,open,1.0,27
1323,close,-1.0,24
1324,open,1.0,86
1325,close,-1.0,35
1326,open,1.0,50
1327,close,-1.0,37
1328,open,1.0,56
1329,close,-1.0,25
1330,open,1.0,45
1331,close,-1.0,20
1332,open,1.0,54
1333,close,-1.0,27
1334,open,1.0,39
1335,close,-1.0,31
1336,open,1.0,29
1337,close,-1.0,31
1338,open,1.0,49
1339,close,-1.0,65
1340,open,1.0,35
1341,close,-1.0,22
1342,open,1.0,59
1343,close,-1.0,28
1344,open,1.0,42
1345,close,-1.0,31
1346,open,1.0,22
1347,close,-1.0,20
1348,open,1.0,64
1349,close,-1.0,37
1350,open,1.0,61
1351,close,-1.0,65
1352,open,1.0,49
1353,close,-1.0,38
1354,open,1.0,45
1355,close,-1.0,28
1356,open,1.0,50
1357,close,-1.0,44
1358,open,1.0,48
1359,close,-1.0,35
1360,open,1.0,70
1361,close,-1.0,27
1362,open,1.0,42
1363,close,-1.0,22
1364,open,1.0,61
1365,close,-1.0,36
1366,open,1.0,45
1367,close,-1.0,34
1368,open,1.0,53
1369,close,-1.0,21
1370,open,1.0,24
1371,close,-1.0,23
1372,open,1.0,67
1373,close,-1.0,35
1374,open,1.0,37
1375,close,-1.0,52
1376,open,1.0,22
1377,close,-1.0,31
1378,open,1.0,37
1379,close,-1.0,19
1380,open,1.0,66
1381,close,-1.0,26
1382,open,1.0,35
1383,close,-1.0,35
1384,open,1.0,37
1385,close,-1.0,23
1386,open,1.0,32
1387,close,-1.0,22
1388,open,1.0,57
1389,close,-1.0,14
1390,open,1.0,37
1391,close,-1.0,26
1392,open,1.0,44
1393,close,-1.0,72
1394,open,1.0,52
1395,close,-1.0,50
1396,open,1.0,72
1397,close,-1.0,21
1398,open,1.0,37
1399,close,-1.0,35
1400,open,1.0,48
1401,close,-1.0,32
1402,open,1.0,68
1403,close,-1.0,32
1404,open,1.0,55
1405,close,-1.0,47
1406,open,1.0,28
1407,close,-1.0,34
1408,open,1.0,57
1409,close,-1.0,39
1410,open,1.0,67
1411,close,-1.0,29
1412,open,1.0,35
1413,close,-1.0,31
1414,open,1.0,42
1415,close,-1.0,34
1416,open,1.0,57
1417,close,-1.0,28
1418,open,1.0,31
1419,close,-1.0,30
1420,open,1.0,34
1421,close,-1.0,24
1422,open,1.0,39
1423,close,-1.0,26
1424,open,1.0,45
1425,close,-1.0,18
1426,open,1.0,43
1427,close,-1.0,41
1428,open,1.0,50
1429,close,-1.0,33
1430,open,1.0,44
1431,close,-1.0,29
1432,open,1.0,49
1433,close,-1.0,41
1434,open,1.0,41
1435,close,-1.0,24
1436,open,1.0,40
1437,close,-1.0,32
1438,open,1.0,29
1439,close,-1.0,40
1440,open,1.0,36
1441,close,-1.0,30
1442,open,1.0,40
1443,close,-1.0,33
1444,open,1.0,43
1445,close,-1.0,30
1446,open,1.0,85
1447,close,-1.0,32
1448,open,1.0,23
1449,close,-1.0,29
1450,open,1.0,10
1451,close,-1.0,31
1452,open,1.0,9
1453,close,-1.0,34
1454,open,1.0,27
1455,close,-1.0,34
1456,open,1.0,15
1457,close,-1.0,27
1458,open,1.0,66
1459,close,-1.0,26
1460,open,1.0,18
1461,close,-1.0,35
1462,open,1.0,25
1463,close,-1.0,31
1464,open,1.0,29
1465,close,-1.0,39
1466,open,1.0,35
1467,close,-1.0,30
1468,open,1.0,48
1469,close,-1.0,29
1470,open,1.0,34
1471,close,-1.0,23
1472,open,1.0,49
1473,close,-1.0,20
1474,open,1.0,28
1475,close,-1.0,44
1476,open,1.0,12
1477,close,-1.0,29
1478,open,1.0,59
1479,close,-1.0,42
1480,open,1.0,57
1481,close,-1.0,34
1482,open,1.0,70
1483,close,-1.0,41
1484,open,1.0,35
1485,close,-1.0,32
1486,open,1.0,39
1487,close,-1.0,32
1488,open,1.0,20
1489,close,-1.0,25
1490,open,1.0,48
1491,close,-1.0,34
1492,open,1.0,37
1493,close,-1.0,36
1494,open,1.0,41
1495,close,-1.0,40
1496,open,1.0,37
1497,close,-1.0,30
1498,open,1.0,41
1499,close,-1.0,40
1500,open,1.0,69
1501,close,-1.0,27
1502,open,1.0,30
1503,close,-1.0,31
1504,open,1.0,30
1505,close,-1.0,33
1506,open,1.0,35
1507,close,-1.0,32
1508,open,1.0,34
1509,close,-1.0,25
1510,open,1.0,111
1511,close,-1.0,40
1512,open,1.0,56
1513,close,-1.0,30
1514,open,1.0,48
1515,close,-1.0,20
1516,open,1.0,67
1517,close,-1.0,39
1518,open,1.0,136
1519,close,-1.0,23
1520,open,1.0,50
1521,close,-1.0,36
1522,open,1.0,13
1523,close,-1.0,32
1524,open,1.0,37
1525,close,-1.0,34
1526,open,1.0,52
1527,close,-1.0,25
1528,open,1.0,25
1529,close,-1.0,29
1530,open,1.0,42
1531,close,-1.0,30
1532,open,1.0,89
1533,close,-1.0,24
1534,open,1.0,55
1535,close,-1.0,37
1536,open,1.0,36
1537,close,-1.0,25
1538,open,1.0,20
1539,close,-1.0,25
1540,open,1.0,78
1541,close,-1.0,30
1542,open,1.0,97
1543,close,-1.0,22
1544,open,1.0,67
1545,close,-1.0,34
1546,open,1.0,48
1547,close,-1.0,21
1548,open,1.0,28
1549,close,-1.0,22
1550,open,1.0,63
1551,close,-1.0,25
1552,open,1.0,44
1553,close,-1.0,23
1554,open,1.0,79
1555,close,-1.0,29
1556,open,1.0,44
1557,close,-1.0,27
1558,open,1.0,44
1559,close,-1.0,31
1560,open,1.0,50
1561,close,-1.0,29
1562,open,1.0,20
1563,close,-1.0,31
1564,open,1.0,22
1565,close,-1.0,39
1566,open,1.0,22
1567,close,-1.0,50
1568,open,1.0,35
1569,close,-1.0,29
1570,open,1.0,23
1571,close,-1.0,25
1572,open,1.0,24
1573,close,-1.0,21
1574,open,1.0,49
1575,close,-1.0,29
1576,open,1.0,31
1577,close,-1.0,21
1578,open,1.0,29
1579,close,-1.0,21
1580,open,1.0,30
1581,close,-1.0,38
1582,open,1.0,41
1583,close,-1.0,24
1584,open,1.0,40
1585,close,-1.0,36
1586,open,1.0,33
1587,close,-1.0,30
1588,open,1.0,14
1589,close,-1.0,39
1590,open,1.0,30
1591,close,-1.0,21
1592,open,1.0,49
1593,close,-1.0,21
1594,open,1.0,37
1595,close,-1.0,41
1596,open,1.0,24
1597,close,-1.0,33
1598,open,1.0,138
1599,close,-1.0,49
1600,open,1.0,38
1601,close,-1.0,31
1602,open,1.0,90
1603,close,-1.0,17
1604,open,1.0,50
1605,close,-1.0,51
1606,open,1.0,37
1607,close,-1.0,32
1608,open,1.0,51
1609,close,-1.0,58
1610,open,1.0,22
1611,close,-1.0,38
1612,open,1.0,35
1613,close,-1.0,45
1614,open,1.0,67
1615,close,-1.0,47
1616,open,1.0,41
1617,close,-1.0,44
1618,open,1.0,46
1619,close,-1.0,37
1620,open,1.0,59
1621,close,-1.0,39
1622,open,1.0,52
1623,close,-1.0,27
1624,open,1.0,75
1625,close,-1.0,14
1626,open,1.0,59
1627,close,-1.0,33
1628,open,1.0,19
1629,close,-1.0,27
1630,open,1.0,41
1631,close,-1.0,29
1632,open,1.0,22
1633,close,-1.0,47
1634,open,1.0,58
1635,close,-1.0,40
1636,open,1.0,43
1637,close,-1.0,36
1638,open,1.0,48
1639,close,-1.0,35
1640,open,1.0,76
1641,close,-1.0,40
1642,open,1.0,60
1643,close,-1.0,62
1644,open,1.0,67
1645,close,-1.0,51
1646,open,1.0,49
1647,close,-1.0,25
1648,open,1.0,53
1649,close,-1.0,38
1650,open,1.0,37
1651,close,-1.0,25
1652,open,1.0,44
1653,close,-1.0,38
1654,open,1.0,52
1655,close,-1.0,39
1656,open,1.0,50
1657,close,-1.0,57
1658,open,1.0,46
1659,close,-1.0,21
1660,open,1.0,62
1661,close,-1.0,43
1662,open,1.0,26
1663,close,-1.0,29
1664,open,1.0,65
1665,close,-1.0,41
1666,open,1.0,49
1667,close,-1.0,42
1668,open,1.0,45
1669,close,-1.0,35
1670,open,1.0,98
1671,close,-1.0,40
1672,open,1.0,36
1673,close,-1.0,34
1674,open,1.0,76
1675,close,-1.0,36
1676,open,1.0,20
1677,close,-1.0,39
1678,open,1.0,16
1679,close,-1.0,38
1680,open,1.0,43
1681,close,-1.0,35
1682,open,1.0,35
1683,close,-1.0,28
1684,open,1.0,37
1685,close,-1.0,46
1686,open,1.0,13
1687,close,-1.0,42
1688,open,1.0,13
1689,close,-1.0,48
1690,open,1.0,17
1691,close,-1.0,27
1692,open,1.0,54
1693,close,-1.0,33
1694,open,1.0,47
1695,close,-1.0,38
1696,open,1.0,46
1697,close,-1.0,52
1698,open,1.0,81
1699,close,-1.0,46
1700,open,1.0,39
1701,close,-1.0,32
1702,open,1.0,32
1703,close,-1.0,31
1704,open,1.0,46
1705,close,-1.0,27
1706,open,1.0,47
1707,close,-1.0,20
1708,open,1.0,33
1709,close,-1.0,17
1710,open,1.0,53
1711,close,-1.0,34
1712,open,1.0,48
1713,close,-1.0,29
1714,open,1.0,40
1715,close,-1.0,22
1716,open,1.0,48
1717,close,-1.0,27
1718,open,1.0,44
1719,close,-1.0,36
1720,open,1.0,34
1721,close,-1.0,23
1722,open,1.0,53
1723,close,-1.0,29
1724,open,1.0,44
1725,close,-1.0,24
1726,open,1.0,24
1727,close,-1.0,27
1728,open,1.0,59
1729,close,-1.0,36
1730,open,1.0,39
1731,close,-1.0,24
1732,open,1.0,54
1733,close,-1.0,23
1734,open,1.0,30
1735,close,-1.0,21
1736,open,1.0,64
1737,close,-1.0,43
1738,open,1.0,39
1739,close,-1.0,40
1740,open,1.0,10
1741,close,-1.0,36
1742,open,1.0,26
1743,close,-1.0,22
1744,open,1.0,15
1745,close,-1.0,34
1746,open,1.0,25
1747,close,-1.0,34
1748,open,1.0,39
1749,close,-1.0,35
1750,open,1.0,60
1751,close,-1.0,27
1752,open,1.0,34
1753,close,-1.0,27
1754,open,1.0,35
1755,close,-1.0,18
1756,open,1.0,39
1757,close,-1.0,17
1758,open,1.0,81
1759,close,-1.0,42
1760,open,1.0,48
1761,close,-1.0,30
1762,open,1.0,48
1763,close,-1.0,24
1764,open,1.0,48
1765,close,-1.0,24
1766,open,1.0,26
1767,close,-1.0,26
1768,open,1.0,60
1769,close,-1.0,48
1770,open,1.0,64
1771,close,-1.0,40
1772,open,1.0,52
1773,close,-1.0,21
1774,open,1.0,32
1775,close,-1.0,18
1776,open,1.0,46
1777,close,-1.0,35
1778,open,1.0,88
1779,close,-1.0,29
1780,open,1.0,50
1781,close,-1.0,43
1782,open,1.0,42
1783,close,-1.0,35
1784,open,1.0,69
1785,close,-1.0,33
1786,open,1.0,44
1787,close,-1.0,26
1788,open,1.0,26
1789,close,-1.0,25
1790,open,1.0,46
1791,close,-1.0,37
1792,open,1.0,63
1793,close,-1.0,32
1794,open,1.0,50
1795,close,-1.0,30
1796,open,1.0,42
1797,close,-1.0,23
1798,open,1.0,43
1799,close,-1.0,29
1800,open,1.0,43
1801,close,-1.0,22
1802,open,1.0,56
1803,close,-1.0,37
1804,open,1.0,27
1805,close,-1.0,24
1806,open,1.0,61
1807,close,-1.0,35
1808,open,1.0,37
1809,close,-1.0,26
1810,open,1.0,33
1811,close,-1.0,17
1812,open,1.0,52
1813,close,-1.0,25
1814,open,1.0,62
1815,close,-1.0,30
1816,open,1.0,69
1817,close,-1.0,30
1818,open,1.0,52
1819,close,-1.0,50
1820,open,1.0,51
1821,close,-1.0,22
1822,open,1.0,51
1823,close,-1.0,22
1824,open,1.0,38
1825,close,-1.0,18
1826,open,1.0,54
1827,close,-1.0,28
1828,open,1.0,30
1829,close,-1.0,24
1830,open,1.0,56
1831,close,-1.0,38
1832,open,1.0,32
1833,close,-1.0,21
1834,open,1.0,30
1835,close,-1.0,21
1836,open,1.0,39
1837,close,-1.0,31
1838,open,1.0,56
1839,close,-1.0,36
1840,open,1.0,48
1841,close,-1.0,20
1842,open,1.0,34
1843,close,-1.0,26
1844,open,1.0,57
1845,close,-1.0,21
1846,open,1.0,65
1847,close,-1.0,24
1848,open,1.0,68
1849,close,-1.0,41
1850,open,1.0,37
1851,close,-1.0,22
1852,open,1.0,21
1853,close,-1.0,26
1854,open,1.0,53
1855,close,-1.0,37
1856,open,1.0,54
1857,close,-1.0,48
1858,open,1.0,49
1859,close,-1.0,48
1860,open,1.0,21
1861,close,-1.0,43
1862,open,1.0,29
1863,close,-1.0,38
1864,open,1.0,49
1865,close,-1.0,27
1866,open,1.0,31
1867,close,-1.0,20
1868,open,1.0,41
1869,close,-1.0,34
1870,open,1.0,53
1871,close,-1.0,23
1872,open,1.0,36
1873,close,-1.0,26
1874,open,1.0,25
1875,close,-1.0,21
1876,open,1.0,59
1877,close,-1.0,26
1878,open,1.0,18
1879,close,-1.0,27
1880,open,1.0,56
1881,close,-1.0,36
1882,open,1.0,23
1883,close,-1.0,34
1884,open,1.0,50
1885,close,-1.0,21
1886,open,1.0,25
1887,close,-1.0,19
1888,open,1.0,42
1889,close,-1.0,25
1890,open,1.0,90
1891,close,-1.0,28
1892,open,1.0,50
1893,close,-1.0,28
1894,open,1.0,26
1895,close,-1.0,22
1896,open,1.0,39
1897,close,-1.0,19
1898,open,1.0,29
1899,close,-1.0,14
1900,open,1.0,13
1901,close,-1.0,24
1902,open,1.0,50
1903,close,-1.0,36
1904,open,1.0,55
1905,close,-1.0,31
1906,open,1.0,47
1907,close,-1.0,26
1908,open,1.0,45
1909,close,-1.0,19
1910,open,1.0,40
1911,close,-1.0,53
1912,open,1.0,57
1913,close,-1.0,34
1914,open,1.0,40
1915,close,-1.0,43
1916,open,1.0,47
1917,close,-1.0,31
1918,open,1.0,69
1919,close,-1.0,56
1920,open,1.0,20
1921,close,-1.0,29
1922,open,1.0,36
1923,close,-1.0,58
1924,open,1.0,42
1925,close,-1.0,31
1926,open,1.0,40
1927,close,-1.0,28
1928,open,1.0,36
1929,close,-1.0,32
1930,open,1.0,30
1931,close,-1.0,40
1932,open,1.0,32
1933,close,-1.0,23
1934,open,1.0,15
1935,close,-1.0,24
1936,open,1.0,76
1937,close,-1.0,35
1938,open,1.0,63
1939,close,-1.0,24
1940,open,1.0,28
1941,close,-1.0,16
1942,open,1.0,24
1943,close,-1.0,22
1944,open,1.0,58
1945,close,-1.0,28
1946,open,1.0,67
1947,close,-1.0,26
1948,open,1.0,80
1949,close,-1.0,35
1950,open,1.0,51
1951,close,-1.0,19
1952,open,1.0,55
1953,close,-1.0,30
1954,open,1.0,76
1955,close,-1.0,28
1956,open,1.0,30
1957,close,-1.0,32
1958,open,1.0,60
1959,close,-1.0,33
1960,open,1.0,62
1961,close,-1.0,45
1962,open,1.0,50
1963,close,-1.0,20
1964,open,1.0,56
1965,close,-1.0,30
1966,open,1.0,54
1967,close,-1.0,22
1968,open,1.0,29
1969,close,-1.0,27
1970,open,1.0,52
1971,close,-1.0,30
1972,open,1.0,42
1973,close,-1.0,35
1974,open,1.0,46
1975,close,-1.0,36
1976,open,1.0,37
1977,close,-1.0,25
1978,open,1.0,61
1979,close,-1.0,21
1980,open,1.0,86
1981,close,-1.0,24
1982,open,1.0,46
1983,close,-1.0,21
1984,open,1.0,69
1985,close,-1.0,27
1986,open,1.0,42
1987,close,-1.0,21
1988,open,1.0,43
1989,close,-1.0,25
1990,open,1.0,52
1991,close,-1.0,30
1992,open,1.0,61
1993,close,-1.0,28
1994,open,1.0,37
1995,close,-1.0,19
1996,open,1.0,24
1997,close,-1.0,25
1998,open,1.0,54
1999,close,-1.0,29
2000,open,1.0,60
2001,close,-1.0,18
2002,open,1.0,76
2003,close,-1.0,31
2004,open,1.0,23
2005,close,-1.0,32
2006,open,1.0,56
2007,close,-1.0,54
2008,open,1.0,48
2009,close,-1.0,28
2010,open,1.0,48
2011,close,-1.0,24
2012,open,1.0,52
2013,close,-1.0,19
2014,open,1.0,25
2015,close,-1.0,19
2016,open,1.0,60
2017,close,-1.0,25
2018,open,1.0,50
2019,close,-1.0,50
2020,open,1.0,42
2021,close,-1.0,19
2022,open,1.0,49
2023,close,-1.0,41
2024,open,1.0,60
2025,close,-1.0,35
2026,open,1.0,19
2027,close,-1.0,37
2028,open,1.0,31
2029,close,-1.0,35
2030,open,1.0,11
2031,close,-1.0,34
2032,open,1.0,30
2033,close,-1.0,25
2034,open,1.0,16
2035,close,-1.0,25
2036,open,1.0,32
2037,close,-1.0,28
2038,open,1.0,48
2039,close,-1.0,25
2040,open,1.0,53
2041,close,-1.0,35
2042,open,1.0,42
2043,close,-1.0,21
2044,open,1.0,26
2045,close,-1.0,20
2046,open,1.0,41
2047,close,-1.0,35
2048,open,1.0,92
2049,close,-1.0,52
2050,open,1.0,62
2051,close,-1.0,30
2052,open,1.0,34
2053,close,-1.0,41
2054,open,1.0,15
2055,close,-1.0,32
2056,open,1.0,31
2057,close,-1.0,31
2058,open,1.0,13
2059,close,-1.0,37
2060,open,1.0,28
2061,close,-1.0,26
2062,open,1.0,30
2063,close,-1.0,19
2064,open,1.0,36
2065,close,-1.0,30
2066,open,1.0,88
2067,close,-1.0,44
2068,open,1.0,69
2069,close,-1.0,11
2070,open,1.0,43
2071,close,-1.0,31
2072,open,1.0,40
2073,close,-1.0,22
2074,open,1.0,24
2075,close,-1.0,22
2076,open,1.0,57
2077,close,-1.0,45
2078,open,1.0,16
2079,close,-1.0,41
2080,open,1.0,34
2081,close,-1.0,34
2082,open,1.0,25
2083,close,-1.0,50
2084,open,1.0,48
2085,close,-1.0,37
2086,open,1.0,41
2087,close,-1.0,33
2088,open,1.0,51
2089,close,-1.0,24
2090,open,1.0,37
2091,close,-1.0,40
2092,open,1.0,23
2093,close,-1.0,33
2094,open,1.0,54
2095,close,-1.0,36
2096,open,1.0,67
2097,close,-1.0,31
2098,open,1.0,57
2099,close,-1.0,23
2100,open,1.0,28
2101,close,-1.0,23
2102,open,1.0,51
2103,close,-1.0,29
2104,open,1.0,53
2105,close,-1.0,39
2106,open,1.0,53
2107,close,-1.0,43
2108,open,1.0,27
2109,close,-1.0,46
2110,open,1.0,35
2111,close,-1.0,23
2112,open,1.0,46
2113,close,-1.0,30
2114,open,1.0,22
2115,close,-1.0,26
2116,open,1.0,48
2117,close,-1.0,94
2118,open,1.0,40
2119,close,-1.0,25
2120,open,1.0,90
2121,close,-1.0,52
2122,open,1.0,24
2123,close,-1.0,35
2124,open,1.0,30
2125,close,-1.0,39
2126,open,1.0,30
2127,close,-1.0,20
2128,open,1.0,43
2129,close,-1.0,35
2130,open,1.0,43
2131,close,-1.0,43
2132,open,1.0,48
2133,close,-1.0,38
2134,open,1.0,67
2135,close,-1.0,34
2136,open,1.0,71
2137,close,-1.0,38
2138,open,1.0,60
2139,close,-1.0,43
2140,open,1.0,71
2141,close,-1.0,58
2142,open,1.0,69
2143,close,-1.0,39
2144,open,1.0,80
2145,close,-1.0,36
2146,open,1.0,55
2147,close,-1.0,49
2148,open,1.0,65
2149,close,-1.0,67
2150,open,1.0,62
2151,close,-1.0,32
2152,open,1.0,79
2153,close,-1.0,40
2154,open,1.0,17
2155,close,-1.0,28
2156,open,1.0,41
2157,close,-1.0,31
2158,open,1.0,42
2159,close,-1.0,29
2160,open,1.0,127
2161,close,-1.0,38
2162,open,1.0,50
2163,close,-1.0,33
2164,open,1.0,133
2165,close,-1.0,50
2166,open,1.0,42
2167,close,-1.0,20
2168,open,1.0,71
2169,close,-1.0,18
2170,open,1.0,81
2171,close,-1.0,25
2172,open,1.0,78
2173,close,-1.0,43
2174,open,1.0,94
2175,close,-1.0,40
2176,open,1.0,56
2177,close,-1.0,30
2178,open,1.0,95
2179,close,-1.0,25
2180,open,1.0,91
2181,close,-1.0,44
2182,open,1.0,34
2183,close,-1.0,42
2184,open,1.0,64
2185,close,-1.0,31
2186,open,1.0,54
2187,close,-1.0,45
2188,open,1.0,66
2189,close,-1.0,28
2190,open,1.0,26
2191,close,-1.0,24
2192,open,1.0,66
2193,close,-1.0,32
2194,open,1.0,99
2195,close,-1.0,42
2196,open,1.0,84
2197,close,-1.0,37
2198,open,1.0,44
2199,close,-1.0,30
2200,open,1.0,93
2201,close,-1.0,38
2202,open,1.0,62
2203,close,-1.0,26
2204,open,1.0,46
2205,close,-1.0,49
2206,open,1.0,62
2207,close,-1.0,33
2208,open,1.0,17
2209,close,-1.0,38
2210,open,1.0,26
2211,close,-1.0,23
2212,open,1.0,52
2213,close,-1.0,34
2214,open,1.0,62
2215,close,-1.0,28
2216,open,1.0,54
2217,close,-1.0,27
2218,open,1.0,71
2219,close,-1.0,27
2220,open,1.0,36
2221,close,-1.0,24
2222,open,1.0,80
2223,close,-1.0,55
2224,open,1.0,42
2225,close,-1.0,27
2226,open,1.0,38
2227,close,-1.0,25
2228,open,1.0,57
2229,close,-1.0,36
2230,open,1.0,57
2231,close,-1.0,35
2232,open,1.0,56
2233,close,-1.0,22
2234,open,1.0,48
2235,close,-1.0,33
2236,open,1.0,20
2237,close,-1.0,22
2238,open,1.0,67
2239,close,-1.0,44
2240,open,1.0,87
2241,close,-1.0,37
2242,open,1.0,60
2243,close,-1.0,26
2244,open,1.0,57
2245,close,-1.0,51
2246,open,1.0,36
2247,close,-1.0,23
2248,open,1.0,71
2249,close,-1.0,44
2250,open,1.0,77
2251,close,-1.0,33
2252,open,1.0,23
2253,close,-1.0,35
2254,open,1.0,27
2255,close,-1.0,23
2256,open,1.0,54
2257,close,-1.0,54
2258,open,1.0,42
2259,close,-1.0,55
2260,open,1.0,81
2261,close,-1.0,33
2262,open,1.0,38
2263,close,-1.0,27
2264,open,1.0,34
2265,close,-1.0,28
2266,open,1.0,68
2267,close,-1.0,28
2268,open,1.0,70
2269,close,-1.0,36
2270,open,1.0,45
2271,close,-1.0,28
2272,open,1.0,58
2273,close,-1.0,43
2274,open,1.0,67
2275,close,-1.0,25
2276,open,1.0,26
2277,close,-1.0,21
2278,open,1.0,78
2279,close,-1.0,42
2280,open,1.0,63
2281,close,-1.0,34
2282,open,1.0,99
2283,close,-1.0,39
2284,open,1.0,28
2285,close,-1.0,32
2286,open,1.0,13
2287,close,-1.0,37
2288,open,1.0,17
2289,close,-1.0,39
2290,open,1.0,16
2291,close,-1.0,42
2292,open,1.0,39
2293,close,-1.0,26
2294,open,1.0,28
2295,close,-1.0,29
2296,open,1.0,30
2297,close,-1.0,29
2298,open,1.0,58
2299,close,-1.0,28
2300,open,1.0,56
2301,close,-1.0,42
2302,open,1.0,39
2303,close,-1.0,42
2304,open,1.0,45
2305,close,-1.0,44
2306,open,1.0,50
2307,close,-1.0,34
2308,open,1.0,78
2309,close,-1.0,40
2310,open,1.0,55
2311,close,-1.0,32
2312,open,1.0,56
2313,close,-1.0,42
2314,open,1.0,38
2315,close,-1.0,38
2316,open,1.0,12
2317,close,-1.0,42
2318,open,1.0,24
2319,close,-1.0,26
2320,open,1.0,17
2321,close,-1.0,51
2322,open,1.0,34
2323,close,-1.0,34
2324,open,1.0,71
2325,close,-1.0,26
2326,open,1.0,35
2327,close,-1.0,18
2328,open,1.0,36
2329,close,-1.0,22
2330,open,1.0,36
2331,close,-1.0,25
2332,open,1.0,40
2333,close,-1.0,33
2334,open,1.0,70
2335,close,-1.0,26
2336,open,1.0,45
2337,close,-1.0,31
2338,open,1.0,30
2339,close,-1.0,45
2340,open,1.0,37
2341,close,-1.0,37
2342,open,1.0,28
2343,close,-1.0,33
2344,open,1.0,54
2345,close,-1.0,26
2346,open,1.0,26
2347,close,-1.0,25
2348,open,1.0,52
2349,close,-1.0,24
2350,open,1.0,51
2351,close,-1.0,24
2352,open,1.0,27
2353,close,-1.0,24
2354,open,1.0,48
2355,close,-1.0,39
2356,open,1.0,50
2357,close,-1.0,30
2358,open,1.0,61
2359,close,-1.0,23
2360,open,1.0,65
2361,close,-1.0,50
2362,open,1.0,44
2363,close,-1.0,22
2364,open,1.0,22
2365,close,-1.0,26
2366,open,1.0,54
2367,close,-1.0,45
2368,open,1.0,63
2369,close,-1.0,38
2370,open,1.0,53
2371,close,-1.0,34
2372,open,1.0,47
2373,close,-1.0,28
2374,open,1.0,20
2375,close,-1.0,24
2376,open,1.0,47
2377,close,-1.0,38
2378,open,1.0,43
2379,close,-1.0,35
2380,open,1.0,44
2381,close,-1.0,41
2382,open,1.0,57
2383,close,-1.0,37
2384,open,1.0,48
2385,close,-1.0,37
2386,open,1.0,49
2387,close,-1.0,40
2388,open,1.0,34
2389,close,-1.0,34
2390,open,1.0,28
2391,close,-1.0,27
2392,open,1.0,12
2393,close,-1.0,20
2394,open,1.0,41
2395,close,-1.0,25
2396,open,1.0,51
2397,close,-1.0,43
2398,open,1.0,44
2399,close,-1.0,31
2400,open,1.0,55
2401,close,-1.0,29
2402,open,1.0,45
2403,close,-1.0,39
2404,open,1.0,47
2405,close,-1.0,30
2406,open,1.0,57
2407,close,-1.0,31
2408,open,1.0,42
2409,close,-1.0,42
2410,open,1.0,43
2411,close,-1.0,29
2412,open,1.0,48
2413,close,-1.0,27
2414,open,1.0,37
2415,close,-1.0,30
2416,open,1.0,21
2417,close,-1.0,24
2418,open,1.0,40
2419,close,-1.0,40
2420,open,1.0,39
2421,close,-1.0,41
2422,open,1.0,32
