episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
173,train,B,training,589,61,456757,500843,477593,477657,65,turn_off_lightbulb,move the light switch to turn off the yellow light,384,6c2f1f084161d9f147fad2cfb7ac938f18b55f4f,65,1
174,train,B,training,590,54,349181,356201,352813,352877,65,lift_red_block_table,"grasp the red block, then lift it up",384,693841e449e77f26fd3cefa3130391d8935abc3a,65,1
175,train,B,training,594,25,123655,144539,131200,131264,65,move_slider_right,push the door to the right side,384,68f7af036b7792adfef3f3bd11581379b4c84095,65,1
176,train,B,training,597,26,144540,152167,150333,150380,48,lift_pink_block_drawer,lift the pink block in the drawer,384,3f3281a5ddc3a9831bd9c46afa5f6cec9c6040cd,48,1
177,train,B,training,604,10,41202,49469,43511,43575,65,move_slider_left,move the door to the left side,384,51a3efeec060bc3590b7714e95b38e22860c6177,65,1
178,train,B,training,607,15,66823,72875,70053,70117,65,move_slider_left,grasp the door handle and move the door to the left,384,fe7b006bc84ad9f47672a8877529f5cecb347efa,65,1
179,train,B,training,611,29,158237,162211,161702,161742,41,turn_on_led,turn on the green lamp,384,531d1a1d43cdb333d69429cf7756e685b00f9517,41,1
180,train,B,training,621,4,20070,21762,21336,21376,41,stack_block,put the block on top of another block,384,6bba7e40d37880fb9e232d6011e3cf202a7e246b,41,1
181,train,B,training,623,10,41202,49469,48460,48524,65,push_into_drawer,sweep the block into the drawer,384,f4aedb67519e045bb416f7434f0beaefb31181b6,65,1
182,train,B,training,624,64,565778,589422,568178,568242,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
183,train,B,training,626,52,301603,322957,307123,307187,65,move_slider_right,move the door to the right,384,1ef83942a12c170c4c518c1a894db5d7fb9e001f,65,1
184,train,B,training,633,39,218801,223461,221294,221358,65,push_blue_block_right,slide the blue block to the right,384,095734881ae65c354b8095e880921d166ec24bfd,65,1
185,train,B,training,645,64,565778,589422,578027,578091,65,turn_on_lightbulb,push the switch upwards,384,351bca1b61e080002a982c438ad47bcd083c3543,65,1
186,train,B,training,647,63,532403,565777,542317,542381,65,move_slider_right,push the door to the right side,384,68f7af036b7792adfef3f3bd11581379b4c84095,65,1
187,train,B,training,648,57,408002,424674,423319,423360,42,place_in_drawer,place the object in the drawer,384,44b5571335efefd08913219d073d8fd0159da01e,42,1
188,train,B,training,649,62,500844,532402,529778,529816,39,unstack_block,remove the top block,384,b19d8aaaeec7b94ea355464fe55bb4d1770e11f8,39,1
189,train,B,training,651,62,500844,532402,525192,525256,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
190,train,B,training,654,53,322958,349180,345133,345197,65,turn_off_led,toggle the button to turn off the led light,384,20d8180bdd2748b30f163eb7f61dadba4527509a,65,1
191,train,B,training,655,62,500844,532402,523507,523546,40,turn_off_led,push down the button to turn off the led,384,0c31283f4f51788c33066217caf4929ab2f9d583,40,1
192,train,B,training,664,38,212691,218800,216332,216396,65,move_slider_right,"grasp the door handle, then move the door to the right",384,a611fcfe6c74f6eb560e64a1ec786125b5347053,65,1
193,train,B,training,670,55,356202,398271,380360,380424,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
194,train,B,training,672,59,435435,451284,447358,447396,39,unstack_block,collapse the stacked blocks,384,a1921811dc2cfdec9b160b21f6f2ef9f67ab8d70,39,1
195,train,B,training,673,62,500844,532402,513408,513472,65,turn_off_led,push the button to turn off the led,384,420762219c5f5ea1be6f58c0a642c1197448b5bd,65,1
196,train,B,training,675,0,0,3686,2360,2424,65,close_drawer,go close the drawer,384,e53ff1514bc4975368435f54b20e307e4bbbc76f,65,1
197,train,B,training,677,14,61336,66822,66187,66251,65,turn_off_lightbulb,move the light switch to turn off the light bulb,384,58dfe59c301632da61f977fa80102daeadcc266c,65,1
198,train,B,training,680,64,565778,589422,577441,577505,65,open_drawer,pull the handle of the drawer,384,8bcd3d19b8d9ea9e80c50bf56b6b0fcc30b4b523,65,1
199,train,B,training,681,55,356202,398271,386079,386143,65,open_drawer,open the drawer,384,8cf4744f2b1c7894623191b476fab70d2a610f1b,65,1
200,train,B,training,683,59,435435,451284,438945,439009,65,turn_on_lightbulb,push the switch upwards,384,351bca1b61e080002a982c438ad47bcd083c3543,65,1
201,train,B,training,693,22,97535,103605,103019,103083,65,lift_pink_block_table,lift the pink block,384,7afe12798d9b4a22cd114bec4c8939c9f68eaa6c,65,1
202,train,B,training,697,50,291366,300898,297086,297150,65,turn_on_lightbulb,push the switch upwards,384,351bca1b61e080002a982c438ad47bcd083c3543,65,1
203,train,B,training,698,34,184482,192092,190346,190410,65,turn_on_led,turn on the led,384,f9c5f5854223da88ee9627a98003a92b5a97bad2,65,1
204,train,B,training,699,34,184482,192092,186858,186922,65,close_drawer,"grasp the handle of the drawer, then close it",384,a90ff769ccda7b5494fc1689d0514410079d04c0,65,1
205,train,B,training,700,34,184482,192092,191549,191593,45,push_into_drawer,sweep the block into the drawer,384,f4aedb67519e045bb416f7434f0beaefb31181b6,45,1
206,train,B,training,702,6,27966,29481,29212,29276,65,rotate_blue_block_right,"grasp the blue block, then turn it right",384,172302c50428a96220c94630019b9a90a6c4bfa3,65,1
207,train,B,training,703,55,356202,398271,362545,362609,65,close_drawer,"grasp the drawer handle, then close it",384,03e92ca80b0a59107c2240c97ac0fe94d5d37455,65,1
208,train,B,training,706,13,58396,61335,61073,61111,39,unstack_block,take off the block that is on top of the other one,384,c24f31a8a6b7073e682a5568b61eef639ee5a68f,39,1
209,train,B,training,708,63,532403,565777,545871,545935,65,turn_off_led,push the button to turn off the green light,384,4774be68e04df8891e9dc444564c587e8d1de841,65,1
210,train,B,training,709,25,123655,144539,127479,127524,46,turn_on_led,push the button to turn on the led light,384,cebb9ac01ede0f911b5397d8c7068e20b482529e,46,1
211,train,B,training,710,56,398272,408001,401080,401115,36,place_in_slider,put the block in the cabinet,384,a795d7c5dcaac2d0684045f8ebf783709c6e970a,36,1
212,train,B,training,713,52,301603,322957,318980,319044,65,lift_red_block_drawer,go towards the red block in the drawer and pick it up,384,fa06be2fefd7f5663e2bca4c839dda5ef623a36a,65,1
213,train,B,training,714,14,61336,66822,64120,64167,48,turn_off_led,turn off the led light,384,bb8b3fd58b1c7055a68144528b55a713a13d44e5,48,1
214,train,B,training,716,58,424675,435434,433739,433787,49,lift_blue_block_table,lift the blue block from the table,384,4eac1fe2581446a51eacdf5fbc9236993269dbb8,49,1
215,train,B,training,718,7,29482,34462,34154,34218,65,lift_red_block_slider,grasp the red block lying in the sliding cabinet,384,28979b47158d97ed65e32c5e0ddedc2f8be6f3ee,65,1
216,train,B,training,721,53,322958,349180,340368,340432,65,rotate_pink_block_left,take the pink block and rotate it left,384,3258a8511db67bf1e336c7818a297d295aa6c711,65,1
217,train,B,training,724,65,589423,596230,590912,590976,65,close_drawer,"grasp the drawer handle, then close it",384,03e92ca80b0a59107c2240c97ac0fe94d5d37455,65,1
218,train,B,training,725,42,233104,239942,239716,239780,65,close_drawer,"grasp the drawer handle, then close it",384,03e92ca80b0a59107c2240c97ac0fe94d5d37455,65,1
219,train,B,training,726,61,456757,500843,476340,476374,35,place_in_drawer,put the object in the drawer,384,9d67db126daf863b6c4e7a99b4a4a381738d4d9b,35,1
220,train,B,training,737,38,212691,218800,217477,217541,65,lift_pink_block_table,grasp the pink block and lift it up,384,8cee7d139c9f1d4d54843da7cb311e56666b1400,65,1
221,train,B,training,738,61,456757,500843,465904,465968,65,open_drawer,pull the drawer,384,d40ed8edfcbd206fb287129bbcd5cc42cd666dae,65,1
222,train,B,training,746,64,565778,589422,586763,586827,65,turn_on_led,turn on the led,384,f9c5f5854223da88ee9627a98003a92b5a97bad2,65,1
223,train,B,training,752,32,170104,180357,171017,171081,65,turn_off_led,turn off the led light,384,bb8b3fd58b1c7055a68144528b55a713a13d44e5,65,1
224,train,B,training,754,8,34463,38195,35623,35687,65,turn_off_lightbulb,toggle the light switch to turn off the light bulb,384,2c880e00554962672eb2f5af73f62d67c7463c25,65,1
225,train,B,training,757,28,153962,158236,155685,155722,38,turn_off_led,push the button to turn off the green light,384,4774be68e04df8891e9dc444564c587e8d1de841,38,1
226,train,B,training,758,5,21763,27965,26719,26783,65,close_drawer,grasp the handle of the drawer and close it,384,56b4fafc8666653a9b9e4139026674a714806b7a,65,1
227,train,B,training,761,36,196871,204386,198411,198475,65,turn_on_led,push down the button to turn on the led,384,d9a34a1ed2c2714fe7058849d141d1e0329aeeef,65,1
228,train,B,training,762,11,49470,54831,49591,49655,65,open_drawer,open the cabinet drawer,384,c6d583bc5ff9778e4aa80e7d3d77741ce21e9310,65,1
229,train,B,training,769,62,500844,532402,508411,508475,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
230,train,B,training,770,8,34463,38195,37258,37322,65,place_in_slider,put the block in the cabinet,384,a795d7c5dcaac2d0684045f8ebf783709c6e970a,65,1
231,train,B,training,771,59,435435,451284,438564,438628,65,lift_red_block_table,grasp the red block and lift it up,384,cdd8796fba242f419a4ec74db60e5fb4b9ec0e95,65,1
232,train,B,training,777,33,180358,184481,180794,180858,65,open_drawer,go open the drawer,384,b98c81ce39d4d17fab4df3862030810e0a44c909,65,1
233,train,B,training,781,61,456757,500843,474595,474659,65,rotate_red_block_left,rotate the red block to the left,384,812e6965d94bcc493eccd584b2a08ce9dadf4930,65,1
234,train,B,training,783,61,456757,500843,479768,479807,40,unstack_block,remove the top block,384,820636760bbe4e6a25178cac2790da9a9d885756,40,1
235,train,B,training,784,55,356202,398271,386969,387033,65,open_drawer,open the drawer,384,6d8036affe0fe40c92d4930906785533e1c2d9ea,65,1
236,train,B,training,785,60,451285,456756,454001,454065,65,open_drawer,pull the drawer,384,3e6f75e16c5cd4906b12863b9a5e6b7f95807933,65,1
237,train,B,training,789,19,85088,94884,90288,90352,65,turn_off_lightbulb,move the light switch to turn off the light bulb,384,58dfe59c301632da61f977fa80102daeadcc266c,65,1
238,train,B,training,800,61,456757,500843,462147,462211,65,lift_red_block_drawer,pick up the red block in the drawer,384,b3d42ffc810f4bf7678e8a5f0d965401b02446aa,65,1
239,train,B,training,802,3,9790,20069,10381,10445,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
240,train,B,training,805,4,20070,21762,21606,21670,65,turn_off_led,turn off the green lamp,384,4c69df030f8bec00404dea7938501400f52d2235,65,1
241,train,B,training,807,45,265078,267288,267153,267217,65,push_pink_block_left,push the pink block to the left,384,2a1e53f710e3634047642a6088ea0594aa132a7b,65,1
242,train,B,training,810,42,233104,239942,236106,236170,65,place_in_drawer,"move to the drawer, then place the object",384,be139b85ab52eb5467882c565ad62c458e0fba2a,65,1
243,train,B,training,811,44,244739,265077,254861,254925,65,lift_blue_block_table,"grasp the blue block, then lift it up",384,4926663f02a945ebabd0299d368367a5a869695a,65,1
244,train,B,training,825,18,79401,85087,83258,83300,43,open_drawer,pull the drawer,384,3e6f75e16c5cd4906b12863b9a5e6b7f95807933,43,1
245,train,B,training,828,8,34463,38195,34547,34583,37,stack_block,put the block on top of another block,384,6bba7e40d37880fb9e232d6011e3cf202a7e246b,37,1
246,train,B,training,831,50,291366,300898,292979,293043,65,close_drawer,grasp the drawer handle and close it,384,5d8fb55887af517a3055b3c933140aad7eb644f9,65,1
247,train,B,training,832,40,223462,228697,225061,225125,65,place_in_slider,put the block in the slider,384,977c97b60e52e95369fafb0244a3efd285ffaf8e,65,1
248,train,B,training,836,40,223462,228697,225674,225738,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
249,train,B,training,840,8,34463,38195,36873,36937,65,lift_blue_block_table,"grasp the blue block on the table, then lift it up",384,9e018e40d971edad90af049758e4dd06305fcc50,65,1
250,train,B,training,843,56,398272,408001,403066,403130,65,lift_red_block_table,lift the red block from the table,384,b4b629d919989ceafbaa2d72be63931cc452de03,65,1
251,train,B,training,844,48,272233,289411,274170,274234,65,move_slider_right,slide the door to the right side,384,f35c856b825d1beb5b3439dd2961c0a3fdc1fe85,65,1
252,train,B,training,847,44,244739,265077,260213,260277,65,lift_pink_block_table,"grasp the pink block on the table, then lift it up",384,7708ee643c6fd7396ed56e57419777ee6cee564e,65,1
253,train,B,training,848,38,212691,218800,214908,214972,65,place_in_drawer,put the grasped object in the drawer,384,1d644280748615c9639f5d6f3cb88f1a89f73d0b,65,1
254,train,B,training,849,27,152168,153961,153702,153766,65,push_into_drawer,push the block into the drawer,384,ded77baa15166b74788fa0927438a4647d5333fe,65,1
255,train,B,training,850,38,212691,218800,216029,216093,65,rotate_blue_block_right,grasp the blue block and rotate it right,384,b248b50bb67a76ec933a1417243076345fdc7f44,65,1
256,train,B,training,854,53,322958,349180,338348,338383,36,place_in_slider,place the block in the cabinet,384,7bf840278bf256783f3f99609436da13877175d7,36,1
257,train,B,training,856,61,456757,500843,474656,474720,65,rotate_red_block_left,rotate the red block 90 degrees to the left,384,2aa05fadaf0baf5765e8f3c33082a0f19ac682d1,65,1
258,train,B,training,860,64,565778,589422,583867,583931,65,place_in_drawer,move to the drawer and store the object,384,3f9c7d2de5f6678dec20874426b936d125553c0b,65,1
259,train,B,training,863,19,85088,94884,94025,94089,65,push_red_block_right,push the red block towards the right,384,8cc607b608c86db63fb423c5c54451cd00a65af7,65,1
260,train,B,training,864,17,74331,79400,77496,77560,65,push_into_drawer,push the object into the drawer,384,6fdd4f827711cb97e7ff5569835c19e18211826f,65,1
261,train,B,training,865,64,565778,589422,583815,583879,65,lift_red_block_slider,grasp the red block lying on the shelf,384,eac4e36e14c3a50f8368a88bbbaafdc88cf2c05f,65,1
262,train,B,training,866,0,0,3686,573,619,47,unstack_block,take off the block that is on top of the other one,384,c24f31a8a6b7073e682a5568b61eef639ee5a68f,47,1
263,train,B,training,871,62,500844,532402,510557,510590,34,lift_blue_block_drawer,lift the blue block lying in the drawer,384,ec6186bd366792da600f715fb02cd2154afbf97e,34,1
264,train,B,training,877,52,301603,322957,320141,320205,65,lift_red_block_slider,pick up the red block from the shelf,384,216ac78327672fe4bc824703a91405e38433f48f,65,1
265,train,B,training,879,23,103606,114063,113403,113467,65,push_blue_block_left,slide the blue block towards the left,384,815979157c092feaaf7a6ff006cef4dab5d9a93b,65,1
266,train,B,training,883,47,267917,272232,269555,269591,37,close_drawer,push the drawer,384,033eba508ad77f66a5707ccb721a597fbb19bb1c,37,1
267,train,B,training,884,0,0,3686,3586,3650,65,turn_on_led,push the button to turn on the led,384,1d22b2ec4cbbe9f1f665a82c8165092e9a73e977,65,1
268,train,B,training,892,61,456757,500843,470363,470427,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
269,train,B,training,893,62,500844,532402,518011,518075,65,lift_blue_block_drawer,pick up the blue block in the drawer,384,01142b765a34715a7637ffaeaff41acc4820965e,65,1
270,train,B,training,895,37,204387,212690,205584,205648,65,unstack_block,go to the tower of blocks and take off the top one,384,5e0980e4c7802906aa08d1ebd012471b2b3439b2,65,1
271,train,B,training,896,17,74331,79400,78049,78113,65,lift_red_block_slider,in the sliding cabinet grasp the red block,384,3d2c744d0c04588154f8792501667e5c8464407a,65,1
272,train,B,training,901,3,9790,20069,15292,15356,65,turn_on_led,push down the button to turn on the led light,384,51d2f5e0a374a052fcd04e71156e23d13091b7f1,65,1
273,train,B,training,903,33,180358,184481,182027,182091,65,turn_off_led,push the button to turn off the led,384,420762219c5f5ea1be6f58c0a642c1197448b5bd,65,1
274,train,B,training,905,55,356202,398271,394150,394189,40,push_into_drawer,push the block into the drawer,384,ded77baa15166b74788fa0927438a4647d5333fe,40,1
275,train,B,training,916,52,301603,322957,305321,305385,65,lift_blue_block_table,"grasp the blue block, then lift it up",384,4926663f02a945ebabd0299d368367a5a869695a,65,1
276,train,B,training,917,61,456757,500843,485203,485267,65,turn_off_lightbulb,slide down the switch,384,44b1d8bc0ae8f77a55e1df60f593393eec0de645,65,1
277,train,B,training,918,55,356202,398271,379007,379071,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
