episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
167,train,A,training,527,118,1337899,1352228,1347820,1347884,65,open_drawer,pull the drawer,384,d40ed8edfcbd206fb287129bbcd5cc42cd666dae,65,1
168,train,A,training,529,145,1769598,1785230,1775020,1775084,65,lift_pink_block_slider,lift the pink block lying in the slider,384,a41aaa8a4b88b1554ea3629a44e4dac458b0c45e,65,1
169,train,A,training,530,101,1191339,1198716,1196242,1196280,39,close_drawer,close the drawer,384,11699185b0bcb9b0aa5bb8f3e08d4263893c2efa,39,1
170,train,A,training,532,124,1388506,1412386,1403535,1403599,65,close_drawer,close the drawer,384,11699185b0bcb9b0aa5bb8f3e08d4263893c2efa,65,1
171,train,A,training,535,112,1258977,1287601,1265542,1265606,65,turn_on_lightbulb,turn on the yellow light,384,cf31d107960d7375c5ec8f55dacca57d7249a787,65,1
172,train,A,training,538,144,1741071,1769597,1767851,1767915,65,move_slider_right,push the door to the right,384,0190ffb53be0362f077bcb89d5435f0996924943,65,1
173,train,A,training,539,135,1557989,1573798,1571847,1571911,65,push_red_block_right,sweep the red block to the right,384,3742390a8ebdea180835091333a6b33107658769,65,1
174,train,A,training,541,127,1455310,1471755,1458074,1458117,44,turn_on_led,push down the button to turn on the green light,384,821bdcd33a2c77f23ec81df5da963230d00a1071,44,1
175,train,A,training,547,137,1605554,1620910,1614732,1614796,65,lift_red_block_table,pick up the red block on the table,384,dd14d85b28cfc423ae3467bad7fb6c56a4e85843,65,1
176,train,A,training,549,115,1309995,1335805,1318630,1318694,65,open_drawer,go open the drawer,384,b98c81ce39d4d17fab4df3862030810e0a44c909,65,1
177,train,A,training,551,146,1785231,1795044,1792868,1792916,49,stack_block,put the block on top of another block,384,6bba7e40d37880fb9e232d6011e3cf202a7e246b,49,1
178,train,A,training,552,137,1605554,1620910,1608663,1608710,48,place_in_slider,put the grasped object in the slider,384,f19210c083c6bca7a5a897e9f8c54bc86de6585c,48,1
179,train,A,training,560,141,1673771,1700474,1674591,1674655,65,turn_on_led,push the button to turn on the led,384,1d22b2ec4cbbe9f1f665a82c8165092e9a73e977,65,1
180,train,A,training,561,136,1573799,1605553,1589179,1589243,65,turn_off_lightbulb,turn off the light bulb,384,79d8214abe1f4c1ee30eb826454d346edb726eb5,65,1
181,train,A,training,565,113,1287602,1305465,1297075,1297139,65,open_drawer,open the drawer,384,8cf4744f2b1c7894623191b476fab70d2a610f1b,65,1
182,train,A,training,568,115,1309995,1335805,1318832,1318869,38,turn_on_led,push down the button to turn on the led,384,d9a34a1ed2c2714fe7058849d141d1e0329aeeef,38,1
183,train,A,training,570,129,1480173,1487720,1481297,1481361,65,move_slider_left,move the door to the left side,384,51a3efeec060bc3590b7714e95b38e22860c6177,65,1
184,train,A,training,572,139,1647527,1657975,1649850,1649914,65,close_drawer,close the cabinet drawer,384,f611fd0ca2a4dd355b8040e256fb8e8d1567bfc0,65,1
185,train,A,training,574,139,1647527,1657975,1655913,1655977,65,place_in_drawer,move to the drawer and place the object,384,5f01334c806b0ae2b07fa69a51e53f73f3337fdf,65,1
186,train,A,training,583,125,1412387,1442003,1416239,1416283,45,turn_off_led,turn off the green lamp,384,4c69df030f8bec00404dea7938501400f52d2235,45,1
187,train,A,training,587,119,1352229,1362443,1354280,1354344,65,turn_off_led,push down the button to turn off the green light,384,2eb329a8f7f3ecc3f816c05f7e692e271a737346,65,1
188,train,A,training,591,125,1412387,1442003,1437100,1437141,42,turn_off_led,toggle the button to turn off the green light,384,eba5b9f9fd7c56cd96612d70773b87a164862f4c,42,1
189,train,A,training,595,113,1287602,1305465,1300744,1300808,65,move_slider_right,move the door all the way to the right,384,c29c18c3bc41ca0c7673589314bb1f6756457d79,65,1
190,train,A,training,596,136,1573799,1605553,1605012,1605076,65,open_drawer,pull the drawer,384,d40ed8edfcbd206fb287129bbcd5cc42cd666dae,65,1
191,train,A,training,599,124,1388506,1412386,1395607,1395671,65,move_slider_right,push the sliding door to the right,384,530e129752e897ad9a9413b80d455eaeb730c1c2,65,1
192,train,A,training,600,134,1533348,1557988,1554220,1554284,65,open_drawer,open the drawer,384,8cf4744f2b1c7894623191b476fab70d2a610f1b,65,1
193,train,A,training,609,120,1362444,1368752,1367122,1367186,65,move_slider_right,"grasp the door handle, then move the door to the right",384,a611fcfe6c74f6eb560e64a1ec786125b5347053,65,1
194,train,A,training,610,112,1258977,1287601,1282120,1282163,44,place_in_drawer,place the grasped object in the drawer,384,307c87fbd8035964dc25aa66d2b5cc28a5ff5a6d,44,1
195,train,A,training,612,115,1309995,1335805,1326368,1326432,65,turn_off_led,toggle the button to turn off the green light,384,eba5b9f9fd7c56cd96612d70773b87a164862f4c,65,1
196,train,A,training,616,113,1287602,1305465,1292149,1292213,65,rotate_blue_block_left,"grasp the blue block, then rotate it left",384,5e3443dd5deab55854c41b5a8e9a34c561f658c4,65,1
197,train,A,training,622,129,1480173,1487720,1483664,1483728,65,close_drawer,close the drawer,384,11699185b0bcb9b0aa5bb8f3e08d4263893c2efa,65,1
198,train,A,training,629,127,1455310,1471755,1465830,1465894,65,open_drawer,"grasp the drawer handle, then open it",384,9cf49cbe1b390c87a45e60c5eb70064175c5bdba,65,1
199,train,A,training,630,125,1412387,1442003,1413746,1413781,36,place_in_slider,put the block in the sliding cabinet,384,37f84d7800651164248a0f120e6d5dc4928b7a57,36,1
200,train,A,training,631,124,1388506,1412386,1411017,1411081,65,turn_off_lightbulb,toggle the light switch to turn off the yellow light,384,60dcdfa7102abc005d673a1d86da9eddf8bff2b4,65,1
201,train,A,training,632,119,1352229,1362443,1353199,1353263,65,stack_block,place the block on top of another block,384,40df196037af7aa6b1d906949a577bff224c783e,65,1
202,train,A,training,634,128,1471756,1480172,1476639,1476703,65,turn_off_lightbulb,move down the switch,384,3aaf784c350a2419a0f1fffd995aaa68f5cdcc4f,65,1
203,train,A,training,636,133,1502218,1533347,1510925,1510989,65,lift_pink_block_drawer,go towards the pink block in the drawer and lift it,384,75acd8555ada455a1d46d67aa52d3540f27da63b,65,1
204,train,A,training,639,112,1258977,1287601,1280979,1281043,65,push_into_drawer,sweep the block into the drawer,384,f4aedb67519e045bb416f7434f0beaefb31181b6,65,1
205,train,A,training,643,115,1309995,1335805,1322735,1322769,35,turn_on_led,push the button to turn on the led light,384,cebb9ac01ede0f911b5397d8c7068e20b482529e,35,1
206,train,A,training,644,113,1287602,1305465,1293374,1293438,65,lift_pink_block_drawer,pick up the pink block lying in the drawer,384,5f84841c084afb29fe35df679fa32817b187029f,65,1
207,train,A,training,646,141,1673771,1700474,1697657,1697721,65,place_in_drawer,put the block in the drawer,384,ca657248b0be5cc8e78ed3873073fcf2281f5d36,65,1
208,train,A,training,652,146,1785231,1795044,1793279,1793327,49,place_in_drawer,place the grasped object in the drawer,384,307c87fbd8035964dc25aa66d2b5cc28a5ff5a6d,49,1
209,train,A,training,653,125,1412387,1442003,1441837,1441870,34,push_blue_block_right,go push the blue block to the right,384,3e103d327a43b6554259bb1d95ef7c1c4dca0139,34,1
210,train,A,training,660,126,1442004,1455309,1443471,1443535,65,open_drawer,"grasp the handle of the drawer, then open it",384,a5af5fbe486f11ece927c30457a126410dc8e055,65,1
211,train,A,training,661,143,1709798,1741070,1734325,1734389,65,close_drawer,"grasp the drawer handle, then close it",384,03e92ca80b0a59107c2240c97ac0fe94d5d37455,65,1
212,train,A,training,662,144,1741071,1769597,1755804,1755868,65,lift_blue_block_drawer,go towards the blue block in the drawer and pick it up,384,507fbef381367eb09ff5ccb4bd5154d0eb8de6d1,65,1
213,train,A,training,663,135,1557989,1573798,1565549,1565584,36,lift_blue_block_drawer,go towards the blue block in the drawer and pick it up,384,507fbef381367eb09ff5ccb4bd5154d0eb8de6d1,36,1
214,train,A,training,666,138,1620911,1647526,1633373,1633437,65,open_drawer,"grasp the drawer handle, then open it",384,9cf49cbe1b390c87a45e60c5eb70064175c5bdba,65,1
215,train,A,training,668,136,1573799,1605553,1602315,1602363,49,stack_block,stack blocks on top of each other,384,6c13420b669a18fbfee4b102394befa69dc29cf8,49,1
216,train,A,training,674,132,1493049,1502217,1499739,1499803,65,move_slider_left,move the sliding door to the left,384,2e98f2b5665de1da065cf8f197c0f0335be91ec0,65,1
217,train,A,training,679,124,1388506,1412386,1392065,1392129,65,move_slider_right,"grasp the door handle, then slide the door to the right",384,efb8b53c1f3ee275a5ffd1ed3260edca41cc41c6,65,1
218,train,A,training,685,133,1502218,1533347,1505197,1505261,65,turn_on_lightbulb,move up the switch,384,8f1299da4f0441df181acb70505bbaa65c922d16,65,1
219,train,A,training,688,124,1388506,1412386,1395129,1395193,65,turn_on_lightbulb,move up the switch,384,8f1299da4f0441df181acb70505bbaa65c922d16,65,1
220,train,A,training,689,121,1368753,1371767,1371468,1371532,65,close_drawer,go close the drawer,384,e53ff1514bc4975368435f54b20e307e4bbbc76f,65,1
221,train,A,training,690,136,1573799,1605553,1577748,1577812,65,lift_red_block_table,"grasp the red block, then lift it up",384,693841e449e77f26fd3cefa3130391d8935abc3a,65,1
222,train,A,training,691,137,1605554,1620910,1618424,1618488,65,place_in_drawer,place the grasped object in the drawer,384,307c87fbd8035964dc25aa66d2b5cc28a5ff5a6d,65,1
223,train,A,training,704,132,1493049,1502217,1500689,1500729,41,place_in_drawer,store the object in the drawer,384,744c64bcf52682b37c21dd4ca5a9b29e9386dd65,41,1
224,train,A,training,712,135,1557989,1573798,1568371,1568435,65,lift_blue_block_drawer,pick up the blue block lying in the drawer,384,54aa04c6f4c9db742f55d12a74e4fb9b02fdf588,65,1
225,train,A,training,715,129,1480173,1487720,1486607,1486671,65,lift_pink_block_table,pick up the pink block from the table,384,686b75e03dbd0353f3ccf1054139a04dad2b4bb0,65,1
226,train,A,training,717,145,1769598,1785230,1781982,1782030,49,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,49,1
227,train,A,training,723,146,1785231,1795044,1789842,1789906,65,lift_red_block_table,pick up the red block from the table,384,356aa67fe152c597b9fbcddb6e5d358ed9ad90fe,65,1
228,train,A,training,727,125,1412387,1442003,1441278,1441314,37,turn_off_lightbulb,toggle the light switch to turn off the light bulb,384,2c880e00554962672eb2f5af73f62d67c7463c25,37,1
229,train,A,training,728,141,1673771,1700474,1697069,1697103,35,stack_block,stack the block on top of another block,384,da417622ec099febd6230dc1384edf7f924e6044,35,1
230,train,A,training,729,134,1533348,1557988,1551962,1552026,65,move_slider_left,move the door all the way to the left and let go,384,8764edf0b32878e9848ca478a9f3c88cf174aab7,65,1
231,train,A,training,734,126,1442004,1455309,1453647,1453711,65,move_slider_right,move the door to the right,384,005fd44033471a69bd70e6654731c345554dbf66,65,1
232,train,A,training,735,141,1673771,1700474,1684982,1685029,48,lift_red_block_drawer,lift the red block in the drawer,384,a37d9d013577b9d5be8075cbaa98f26da84fac97,48,1
233,train,A,training,736,125,1412387,1442003,1430331,1430368,38,turn_off_lightbulb,turn off the yellow light,384,e3db69a952eb342853463d5cb49cac10131199b3,38,1
234,train,A,training,739,145,1769598,1785230,1776846,1776910,65,rotate_red_block_left,take the red block and turn it left,384,d55eebbbab34d1898db8fccacd253916a5fdb7bc,65,1
235,train,A,training,740,115,1309995,1335805,1312619,1312663,45,turn_off_led,push down the button to turn off the led,384,0c31283f4f51788c33066217caf4929ab2f9d583,45,1
236,train,A,training,745,115,1309995,1335805,1315402,1315466,65,turn_off_lightbulb,toggle the light switch to turn off the yellow light,384,60dcdfa7102abc005d673a1d86da9eddf8bff2b4,65,1
237,train,A,training,751,132,1493049,1502217,1499129,1499193,65,lift_blue_block_drawer,grasp the blue block from the drawer,384,a45fd67325c6ef6095ce40b399933f3eb256375d,65,1
238,train,A,training,753,115,1309995,1335805,1324590,1324654,65,turn_on_lightbulb,turn on the yellow lamp,384,384162bcaa274e621082d347d2562bac042441b9,65,1
239,train,A,training,755,140,1657976,1673770,1671895,1671937,43,stack_block,stack the blocks,384,e3571d328ef3d8170968e5b0e70fb70be65f5db6,43,1
240,train,A,training,756,118,1337899,1352228,1349108,1349172,65,turn_off_lightbulb,move the light switch to turn off the light bulb,384,58dfe59c301632da61f977fa80102daeadcc266c,65,1
241,train,A,training,764,111,1255669,1258976,1257524,1257588,65,lift_blue_block_slider,grasp the blue block lying in the slider,384,f93af5900eb059e9ded52f6bf13c776e882a445e,65,1
242,train,A,training,765,127,1455310,1471755,1462057,1462121,65,lift_red_block_drawer,grasp the red block lying in the drawer,384,2b44932e5e10f0d625841c9c2111045092ca646e,65,1
243,train,A,training,767,144,1741071,1769597,1766687,1766751,65,rotate_red_block_left,take the red block and turn it left,384,d55eebbbab34d1898db8fccacd253916a5fdb7bc,65,1
244,train,A,training,772,146,1785231,1795044,1792820,1792884,65,lift_red_block_table,pick up the red block from the table,384,356aa67fe152c597b9fbcddb6e5d358ed9ad90fe,65,1
245,train,A,training,773,125,1412387,1442003,1433123,1433166,44,stack_block,stack the blocks,384,e3571d328ef3d8170968e5b0e70fb70be65f5db6,44,1
246,train,A,training,787,140,1657976,1673770,1665190,1665254,65,lift_pink_block_slider,lift the pink block lying on the shelf,384,a24b7ca37a65853b707a615653b4dac1a78c731e,65,1
247,train,A,training,788,115,1309995,1335805,1329036,1329100,65,move_slider_left,push the door to the left,384,0efa2c1a0053e8a79dd8a8c2a28b8b7f4289bd36,65,1
248,train,A,training,791,141,1673771,1700474,1695666,1695730,65,rotate_red_block_left,grasp the red block and turn it left,384,55a81b19fbdcd9b87e944aa74f58f471c69bcd83,65,1
249,train,A,training,793,136,1573799,1605553,1583387,1583451,65,open_drawer,pull the handle of the drawer,384,8bcd3d19b8d9ea9e80c50bf56b6b0fcc30b4b523,65,1
250,train,A,training,801,113,1287602,1305465,1296731,1296765,35,turn_off_led,push the button to turn off the led light,384,0a51fd0bce8e42a4b79b87f65297b0aad0e2b7dd,35,1
251,train,A,training,803,136,1573799,1605553,1582187,1582251,65,lift_red_block_table,"grasp the red block on the table, then lift it up",384,2d9221ef21de050b2f10f4cb75a426d22f35a6d2,65,1
252,train,A,training,808,122,1371768,1382125,1374871,1374935,65,lift_pink_block_table,lift the pink block from the table,384,5764cd599ce1679ea579fe06289a2dc657b4a91b,65,1
253,train,A,training,819,134,1533348,1557988,1554504,1554568,65,lift_blue_block_slider,lift the blue block lying on the shelf,384,bc0ff0060a95e433fd0ff9e16223f1c7dfb11157,65,1
254,train,A,training,826,135,1557989,1573798,1565955,1566019,65,lift_red_block_table,lift the red block up,384,6700f72cdc738e47682851111361f79c71845202,65,1
255,train,A,training,829,141,1673771,1700474,1692364,1692410,47,stack_block,stack the object on top of another object,384,81f3927e8527f168f6431577ff596e04e2cffae3,47,1
256,train,A,training,830,140,1657976,1673770,1668360,1668398,39,place_in_drawer,move to the drawer and place the object,384,5f01334c806b0ae2b07fa69a51e53f73f3337fdf,39,1
257,train,A,training,834,109,1233060,1248612,1246980,1247044,65,turn_off_lightbulb,push the switch downwards,384,a5f8fa51b83593652900cd1d7f5813d471cbf8b1,65,1
258,train,A,training,835,120,1362444,1368752,1367135,1367199,65,move_slider_right,move the door to the right side,384,96421d52faa675fd7bfd6a1f89d54989b448c8b4,65,1
259,train,A,training,837,126,1442004,1455309,1451165,1451229,65,close_drawer,push the handle of the drawer,384,8045df0ab9d64f7ac73176c9398eba901d35dd61,65,1
260,train,A,training,838,136,1573799,1605553,1601316,1601380,65,turn_off_lightbulb,move the light switch to turn off the yellow light,384,6c2f1f084161d9f147fad2cfb7ac938f18b55f4f,65,1
261,train,A,training,841,136,1573799,1605553,1574956,1575020,65,move_slider_left,move the door to the left side,384,51a3efeec060bc3590b7714e95b38e22860c6177,65,1
262,train,A,training,842,142,1700475,1709797,1701931,1701995,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
263,train,A,training,846,145,1769598,1785230,1776904,1776968,65,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,65,1
264,train,A,training,851,125,1412387,1442003,1432287,1432351,65,turn_on_led,push down the button to turn on the led,384,d9a34a1ed2c2714fe7058849d141d1e0329aeeef,65,1
265,train,A,training,853,124,1388506,1412386,1409251,1409289,39,stack_block,stack the blocks,384,f9c25e4672f7a1239cda9ec9e2cd92f14cdd2342,39,1
266,train,A,training,858,141,1673771,1700474,1687833,1687881,49,place_in_slider,put it in the slider,384,9bb98a52821b12b6eb346e9027941e872659dea5,49,1
267,train,A,training,869,112,1258977,1287601,1266081,1266145,65,open_drawer,"grasp the handle of the drawer, then open it",384,a5af5fbe486f11ece927c30457a126410dc8e055,65,1
268,train,A,training,870,109,1233060,1248612,1243597,1243661,65,lift_red_block_slider,in the slider pick up the red block,384,4209dcc2b898057b3bbee4e9de2cdb6b223a0cd6,65,1
