environment,run_index,gripper_state,state_value,run_length_frames
B,1107,close,-1.0,34
B,1108,open,1.0,76
B,1109,close,-1.0,32
B,1110,open,1.0,62
B,1111,close,-1.0,62
B,1112,open,1.0,43
B,1113,close,-1.0,32
B,1114,open,1.0,31
B,1115,close,-1.0,132
B,1116,open,1.0,10
B,1117,close,-1.0,54
B,1118,open,1.0,8
B,1119,close,-1.0,136
B,1120,open,1.0,29
B,1121,close,-1.0,31
B,1122,open,1.0,56
B,1123,close,-1.0,22
B,1124,open,1.0,101
B,1125,close,-1.0,37
B,1126,open,1.0,11
B,1127,close,-1.0,73
B,1128,open,1.0,20
B,1129,close,-1.0,35
B,1130,open,1.0,14
B,1131,close,-1.0,33
B,1132,open,1.0,34
B,1133,close,-1.0,33
B,1134,open,1.0,17
B,1135,close,-1.0,44
B,1136,open,1.0,46
B,1137,close,-1.0,39
B,1138,open,1.0,50
B,1139,close,-1.0,58
B,1140,open,1.0,14
B,1141,close,-1.0,44
B,1142,open,1.0,30
B,1143,close,-1.0,83
B,1144,open,1.0,29
B,1145,close,-1.0,33
B,1146,open,1.0,29
B,1147,close,-1.0,29
B,1148,open,1.0,14
B,1149,close,-1.0,35
B,1150,open,1.0,10
B,1151,close,-1.0,128
B,1152,open,1.0,8
B,1153,close,-1.0,79
B,1154,open,1.0,16
B,1155,close,-1.0,60
B,1156,open,1.0,23
B,1157,close,-1.0,53
B,1158,open,1.0,87
B,1159,close,-1.0,33
B,1160,open,1.0,29
B,1161,close,-1.0,46
B,1162,open,1.0,34
B,1163,close,-1.0,26
B,1164,open,1.0,52
B,1165,close,-1.0,36
B,1166,open,1.0,55
B,1167,close,-1.0,56
B,1168,open,1.0,31
B,1169,close,-1.0,152
B,1170,open,1.0,37
B,1171,close,-1.0,43
B,1172,open,1.0,47
B,1173,close,-1.0,36
B,1174,open,1.0,32
B,1175,close,-1.0,36
B,1176,open,1.0,54
B,1177,close,-1.0,60
B,1178,open,1.0,24
B,1179,close,-1.0,34
B,1180,open,1.0,21
B,1181,close,-1.0,65
B,1182,open,1.0,26
B,1183,close,-1.0,88
B,1184,open,1.0,20
B,1185,close,-1.0,27
B,1186,open,1.0,45
B,1187,close,-1.0,4
B,1188,open,1.0,84
B,1189,close,-1.0,42
B,1190,open,1.0,32
B,1191,close,-1.0,54
B,1192,open,1.0,85
B,1193,close,-1.0,37
B,1194,open,1.0,52
B,1195,close,-1.0,47
B,1196,open,1.0,101
B,1197,close,-1.0,23
B,1198,open,1.0,72
B,1199,close,-1.0,59
B,1200,open,1.0,39
B,1201,close,-1.0,43
B,1202,open,1.0,74
B,1203,close,-1.0,39
B,1204,open,1.0,14
B,1205,close,-1.0,110
B,1206,open,1.0,32
B,1207,close,-1.0,22
B,1208,open,1.0,97
B,1209,close,-1.0,39
B,1210,open,1.0,49
B,1211,close,-1.0,34
B,1212,open,1.0,42
B,1213,close,-1.0,56
B,1214,open,1.0,21
B,1215,close,-1.0,35
B,1216,open,1.0,68
B,1217,close,-1.0,50
B,1218,open,1.0,31
B,1219,close,-1.0,49
B,1220,open,1.0,61
B,1221,close,-1.0,58
B,1222,open,1.0,34
B,1223,close,-1.0,55
B,1224,open,1.0,26
B,1225,close,-1.0,68
B,1226,open,1.0,39
B,1227,close,-1.0,66
B,1228,open,1.0,11
B,1229,close,-1.0,35
B,1230,open,1.0,36
B,1231,close,-1.0,41
B,1232,open,1.0,40
B,1233,close,-1.0,48
B,1234,open,1.0,60
B,1235,close,-1.0,34
B,1236,open,1.0,14
B,1237,close,-1.0,103
B,1238,open,1.0,12
B,1239,close,-1.0,46
B,1240,open,1.0,52
B,1241,close,-1.0,37
B,1242,open,1.0,41
B,1243,close,-1.0,39
B,1244,open,1.0,30
B,1245,close,-1.0,43
B,1246,open,1.0,31
B,1247,close,-1.0,29
B,1248,open,1.0,41
B,1249,close,-1.0,33
B,1250,open,1.0,31
B,1251,close,-1.0,42
B,1252,open,1.0,35
B,1253,close,-1.0,32
B,1254,open,1.0,13
B,1255,close,-1.0,48
B,1256,open,1.0,38
B,1257,close,-1.0,42
B,1258,open,1.0,25
B,1259,close,-1.0,55
B,1260,open,1.0,46
B,1261,close,-1.0,34
B,1262,open,1.0,42
B,1263,close,-1.0,49
B,1264,open,1.0,44
B,1265,close,-1.0,38
B,1266,open,1.0,23
B,1267,close,-1.0,101
B,1268,open,1.0,16
B,1269,close,-1.0,16
B,1270,open,1.0,50
B,1271,close,-1.0,29
B,1272,open,1.0,15
B,1273,close,-1.0,97
B,1274,open,1.0,18
B,1275,close,-1.0,33
B,1276,open,1.0,48
B,1277,close,-1.0,31
B,1278,open,1.0,25
B,1279,close,-1.0,60
B,1280,open,1.0,36
B,1281,close,-1.0,43
B,1282,open,1.0,37
B,1283,close,-1.0,48
B,1284,open,1.0,58
B,1285,close,-1.0,35
B,1286,open,1.0,13
B,1287,close,-1.0,42
B,1288,open,1.0,11
B,1289,close,-1.0,147
B,1290,open,1.0,131
B,1291,close,-1.0,29
B,1292,open,1.0,42
B,1293,close,-1.0,49
B,1294,open,1.0,26
B,1295,close,-1.0,102
B,1296,open,1.0,98
B,1297,close,-1.0,26
B,1298,open,1.0,33
B,1299,close,-1.0,27
B,1300,open,1.0,86
B,1301,close,-1.0,28
B,1302,open,1.0,43
B,1303,close,-1.0,25
B,1304,open,1.0,24
B,1305,close,-1.0,138
B,1306,open,1.0,12
B,1307,close,-1.0,43
B,1308,open,1.0,27
B,1309,close,-1.0,26
B,1310,open,1.0,16
B,1311,close,-1.0,24
B,1312,open,1.0,39
B,1313,close,-1.0,31
B,1314,open,1.0,27
B,1315,close,-1.0,56
B,1316,open,1.0,19
B,1317,close,-1.0,34
B,1318,open,1.0,36
B,1319,close,-1.0,72
B,1320,open,1.0,17
B,1321,close,-1.0,31
B,1322,open,1.0,40
B,1323,close,-1.0,105
B,1324,open,1.0,80
B,1325,close,-1.0,105
B,1326,open,1.0,51
B,1327,close,-1.0,52
B,1328,open,1.0,31
B,1329,close,-1.0,44
B,1330,open,1.0,15
B,1331,close,-1.0,24
B,1332,open,1.0,27
B,1333,close,-1.0,136
B,1334,open,1.0,43
B,1335,close,-1.0,54
B,1336,open,1.0,59
B,1337,close,-1.0,45
B,1338,open,1.0,55
B,1339,close,-1.0,67
B,1340,open,1.0,35
B,1341,close,-1.0,56
B,1342,open,1.0,10
B,1343,close,-1.0,23
B,1344,open,1.0,70
B,1345,close,-1.0,39
B,1346,open,1.0,16
B,1347,close,-1.0,29
B,1348,open,1.0,16
B,1349,close,-1.0,48
B,1350,open,1.0,10
B,1351,close,-1.0,28
B,1352,open,1.0,238
B,1353,close,-1.0,49
B,1354,open,1.0,34
B,1355,close,-1.0,45
B,1356,open,1.0,45
B,1357,close,-1.0,67
B,1358,open,1.0,43
B,1359,close,-1.0,28
B,1360,open,1.0,10
B,1361,close,-1.0,95
B,1362,open,1.0,17
B,1363,close,-1.0,25
B,1364,open,1.0,30
B,1365,close,-1.0,34
B,1366,open,1.0,183
B,1367,close,-1.0,41
B,1368,open,1.0,141
B,1369,close,-1.0,32
B,1370,open,1.0,58
B,1371,close,-1.0,36
B,1372,open,1.0,62
B,1373,close,-1.0,34
B,1374,open,1.0,33
B,1375,close,-1.0,47
B,1376,open,1.0,35
B,1377,close,-1.0,35
B,1378,open,1.0,51
B,1379,close,-1.0,52
B,1380,open,1.0,30
B,1381,close,-1.0,49
B,1382,open,1.0,45
B,1383,close,-1.0,48
B,1384,open,1.0,62
B,1385,close,-1.0,33
B,1386,open,1.0,31
B,1387,close,-1.0,28
B,1388,open,1.0,35
B,1389,close,-1.0,57
B,1390,open,1.0,176
B,1391,close,-1.0,80
B,1392,open,1.0,28
B,1393,close,-1.0,154
B,1394,open,1.0,21
B,1395,close,-1.0,43
B,1396,open,1.0,30
B,1397,close,-1.0,46
B,1398,open,1.0,38
B,1399,close,-1.0,84
B,1400,open,1.0,65
B,1401,close,-1.0,52
B,1402,open,1.0,27
B,1403,close,-1.0,34
B,1404,open,1.0,53
B,1405,close,-1.0,41
B,1406,open,1.0,22
B,1407,close,-1.0,89
B,1408,open,1.0,19
B,1409,close,-1.0,44
B,1410,open,1.0,7
B,1411,close,-1.0,33
B,1412,open,1.0,17
B,1413,close,-1.0,37
B,1414,open,1.0,22
B,1415,close,-1.0,19
B,1416,open,1.0,4
B,1417,close,-1.0,33
B,1418,open,1.0,59
B,1419,close,-1.0,38
B,1420,open,1.0,77
B,1421,close,-1.0,50
B,1422,open,1.0,65
B,1423,close,-1.0,45
B,1424,open,1.0,40
B,1425,close,-1.0,37
B,1426,open,1.0,22
B,1427,close,-1.0,78
B,1428,open,1.0,13
B,1429,close,-1.0,33
B,1430,open,1.0,79
B,1431,close,-1.0,63
B,1432,open,1.0,50
B,1433,close,-1.0,75
B,1434,open,1.0,38
B,1435,close,-1.0,87
B,1436,open,1.0,28
B,1437,close,-1.0,107
B,1438,open,1.0,24
B,1439,close,-1.0,96
B,1440,open,1.0,25
B,1441,close,-1.0,33
B,1442,open,1.0,94
B,1443,close,-1.0,40
B,1444,open,1.0,65
B,1445,close,-1.0,59
B,1446,open,1.0,24
B,1447,close,-1.0,30
B,1448,open,1.0,41
B,1449,close,-1.0,36
B,1450,open,1.0,27
B,1451,close,-1.0,46
B,1452,open,1.0,111
B,1453,close,-1.0,25
B,1454,open,1.0,20
B,1455,close,-1.0,41
B,1456,open,1.0,27
B,1457,close,-1.0,33
B,1458,open,1.0,8
B,1459,close,-1.0,130
B,1460,open,1.0,10
B,1461,close,-1.0,153
B,1462,open,1.0,44
B,1463,close,-1.0,41
B,1464,open,1.0,51
B,1465,close,-1.0,27
B,1466,open,1.0,70
B,1467,close,-1.0,42
B,1468,open,1.0,60
B,1469,close,-1.0,36
B,1470,open,1.0,96
B,1471,close,-1.0,47
B,1472,open,1.0,10
B,1473,close,-1.0,36
B,1474,open,1.0,8
B,1475,close,-1.0,58
B,1476,open,1.0,44
B,1477,close,-1.0,34
B,1478,open,1.0,13
B,1479,close,-1.0,159
B,1480,open,1.0,12
B,1481,close,-1.0,56
B,1482,open,1.0,46
B,1483,close,-1.0,2
B,1484,open,1.0,25
B,1485,close,-1.0,55
B,1486,open,1.0,14
B,1487,close,-1.0,30
B,1488,open,1.0,68
B,1489,close,-1.0,49
B,1490,open,1.0,50
B,1491,close,-1.0,32
B,1492,open,1.0,48
B,1493,close,-1.0,30
B,1494,open,1.0,54
B,1495,close,-1.0,41
B,1496,open,1.0,15
B,1497,close,-1.0,126
B,1498,open,1.0,54
B,1499,close,-1.0,114
B,1500,open,1.0,15
B,1501,close,-1.0,60
B,1502,open,1.0,42
B,1503,close,-1.0,41
B,1504,open,1.0,55
B,1505,close,-1.0,40
B,1506,open,1.0,39
B,1507,close,-1.0,45
B,1508,open,1.0,15
B,1509,close,-1.0,48
B,1510,open,1.0,43
B,1511,close,-1.0,47
B,1512,open,1.0,41
B,1513,close,-1.0,60
B,1514,open,1.0,27
B,1515,close,-1.0,29
B,1516,open,1.0,15
B,1517,close,-1.0,112
B,1518,open,1.0,43
B,1519,close,-1.0,39
B,1520,open,1.0,12
B,1521,close,-1.0,37
B,1522,open,1.0,107
B,1523,close,-1.0,60
B,1524,open,1.0,51
B,1525,close,-1.0,32
B,1526,open,1.0,59
B,1527,close,-1.0,66
B,1528,open,1.0,52
B,1529,close,-1.0,50
B,1530,open,1.0,46
B,1531,close,-1.0,54
B,1532,open,1.0,22
B,1533,close,-1.0,65
B,1534,open,1.0,56
B,1535,close,-1.0,31
B,1536,open,1.0,74
B,1537,close,-1.0,59
B,1538,open,1.0,64
B,1539,close,-1.0,53
B,1540,open,1.0,37
B,1541,close,-1.0,104
B,1542,open,1.0,50
B,1543,close,-1.0,36
B,1544,open,1.0,14
B,1545,close,-1.0,29
B,1546,open,1.0,190
B,1547,close,-1.0,44
B,1548,open,1.0,29
B,1549,close,-1.0,52
B,1550,open,1.0,18
B,1551,close,-1.0,87
B,1552,open,1.0,54
B,1553,close,-1.0,38
B,1554,open,1.0,22
B,1555,close,-1.0,77
B,1556,open,1.0,56
B,1557,close,-1.0,55
B,1558,open,1.0,49
B,1559,close,-1.0,83
B,1560,open,1.0,20
B,1561,close,-1.0,44
B,1562,open,1.0,144
B,1563,close,-1.0,41
B,1564,open,1.0,54
B,1565,close,-1.0,68
B,1566,open,1.0,81
B,1567,close,-1.0,28
B,1568,open,1.0,16
B,1569,close,-1.0,59
B,1570,open,1.0,42
B,1571,close,-1.0,28
B,1572,open,1.0,9
B,1573,close,-1.0,92
B,1574,open,1.0,44
B,1575,close,-1.0,91
B,1576,open,1.0,35
B,1577,close,-1.0,33
B,1578,open,1.0,181
B,1579,close,-1.0,50
B,1580,open,1.0,22
B,1581,close,-1.0,34
B,1582,open,1.0,83
B,1583,close,-1.0,45
B,1584,open,1.0,60
B,1585,close,-1.0,49
B,1586,open,1.0,43
B,1587,close,-1.0,54
B,1588,open,1.0,23
B,1589,close,-1.0,36
B,1590,open,1.0,35
B,1591,close,-1.0,39
B,1592,open,1.0,52
B,1593,close,-1.0,52
B,1594,open,1.0,26
B,1595,close,-1.0,61
B,1596,open,1.0,71
B,1597,close,-1.0,32
B,1598,open,1.0,18
B,1599,close,-1.0,105
B,1600,open,1.0,43
B,1601,close,-1.0,35
B,1602,open,1.0,42
B,1603,close,-1.0,31
B,1604,open,1.0,51
B,1605,close,-1.0,38
B,1606,open,1.0,53
B,1607,close,-1.0,56
B,1608,open,1.0,19
B,1609,close,-1.0,37
B,1610,open,1.0,37
B,1611,close,-1.0,50
B,1612,open,1.0,41
B,1613,close,-1.0,36
B,1614,open,1.0,12
B,1615,close,-1.0,25
B,1616,open,1.0,42
B,1617,close,-1.0,40
B,1618,open,1.0,29
B,1619,close,-1.0,100
B,1620,open,1.0,123
B,1621,close,-1.0,30
B,1622,open,1.0,17
B,1623,close,-1.0,34
B,1624,open,1.0,117
B,1625,close,-1.0,30
B,1626,open,1.0,45
B,1627,close,-1.0,31
B,1628,open,1.0,23
B,1629,close,-1.0,48
B,1630,open,1.0,42
B,1631,close,-1.0,61
B,1632,open,1.0,34
B,1633,close,-1.0,90
B,1634,open,1.0,39
B,1635,close,-1.0,40
B,1636,open,1.0,56
B,1637,close,-1.0,69
B,1638,open,1.0,54
B,1639,close,-1.0,49
B,1640,open,1.0,18
B,1641,close,-1.0,33
B,1642,open,1.0,35
B,1643,close,-1.0,45
B,1644,open,1.0,161
B,1645,close,-1.0,42
B,1646,open,1.0,12
B,1647,close,-1.0,82
B,1648,open,1.0,38
B,1649,close,-1.0,35
B,1650,open,1.0,61
B,1651,close,-1.0,94
B,1652,open,1.0,46
B,1653,close,-1.0,40
B,1654,open,1.0,13
B,1655,close,-1.0,61
B,1656,open,1.0,36
B,1657,close,-1.0,49
B,1658,open,1.0,54
B,1659,close,-1.0,95
B,1660,open,1.0,171
B,1661,close,-1.0,30
B,1662,open,1.0,29
B,1663,close,-1.0,45
B,1664,open,1.0,43
B,1665,close,-1.0,23
B,1666,open,1.0,9
B,1667,close,-1.0,48
B,1668,open,1.0,15
B,1669,close,-1.0,281
B,1670,open,1.0,165
B,1671,close,-1.0,64
B,1672,open,1.0,47
B,1673,close,-1.0,35
B,1674,open,1.0,45
B,1675,close,-1.0,57
B,1676,open,1.0,25
B,1677,close,-1.0,28
B,1678,open,1.0,47
B,1679,close,-1.0,38
B,1680,open,1.0,150
B,1681,close,-1.0,242
B,1682,open,1.0,16
B,1683,close,-1.0,93
B,1684,open,1.0,45
B,1685,close,-1.0,43
B,1686,open,1.0,62
B,1687,close,-1.0,56
B,1688,open,1.0,40
B,1689,close,-1.0,37
B,1690,open,1.0,44
B,1691,close,-1.0,42
B,1692,open,1.0,25
B,1693,close,-1.0,74
B,1694,open,1.0,12
B,1695,close,-1.0,52
B,1696,open,1.0,39
B,1697,close,-1.0,50
B,1698,open,1.0,46
B,1699,close,-1.0,40
B,1700,open,1.0,49
B,1701,close,-1.0,50
B,1702,open,1.0,57
B,1703,close,-1.0,35
B,1704,open,1.0,8
B,1705,close,-1.0,71
B,1706,open,1.0,42
B,1707,close,-1.0,48
B,1708,open,1.0,26
B,1709,close,-1.0,75
B,1710,open,1.0,57
B,1711,close,-1.0,35
B,1712,open,1.0,51
B,1713,close,-1.0,61
B,1714,open,1.0,15
B,1715,close,-1.0,39
B,1716,open,1.0,105
B,1717,close,-1.0,53
B,1718,open,1.0,35
B,1719,close,-1.0,40
B,1720,open,1.0,84
B,1721,close,-1.0,41
B,1722,open,1.0,63
B,1723,close,-1.0,74
B,1724,open,1.0,164
B,1725,close,-1.0,61
B,1726,open,1.0,54
B,1727,close,-1.0,72
B,1728,open,1.0,49
B,1729,close,-1.0,50
B,1730,open,1.0,69
B,1731,close,-1.0,48
B,1732,open,1.0,16
B,1733,close,-1.0,104
B,1734,open,1.0,56
B,1735,close,-1.0,35
B,1736,open,1.0,23
B,1737,close,-1.0,40
B,1738,open,1.0,39
B,1739,close,-1.0,31
B,1740,open,1.0,116
B,1741,close,-1.0,33
B,1742,open,1.0,42
B,1743,close,-1.0,37
B,1744,open,1.0,41
B,1745,close,-1.0,30
B,1746,open,1.0,35
B,1747,close,-1.0,41
B,1748,open,1.0,30
B,1749,close,-1.0,49
B,1750,open,1.0,29
B,1751,close,-1.0,28
B,1752,open,1.0,23
B,1753,close,-1.0,30
B,1754,open,1.0,167
B,1755,close,-1.0,40
B,1756,open,1.0,62
B,1757,close,-1.0,55
B,1758,open,1.0,11
B,1759,close,-1.0,41
B,1760,open,1.0,25
B,1761,close,-1.0,32
B,1762,open,1.0,17
B,1763,close,-1.0,46
B,1764,open,1.0,20
B,1765,close,-1.0,50
B,1766,open,1.0,6
B,1767,close,-1.0,55
B,1768,open,1.0,41
B,1769,close,-1.0,39
B,1770,open,1.0,76
B,1771,close,-1.0,58
B,1772,open,1.0,54
B,1773,close,-1.0,82
B,1774,open,1.0,103
B,1775,close,-1.0,39
B,1776,open,1.0,23
B,1777,close,-1.0,38
B,1778,open,1.0,54
B,1779,close,-1.0,35
B,1780,open,1.0,49
B,1781,close,-1.0,36
B,1782,open,1.0,49
B,1783,close,-1.0,37
B,1784,open,1.0,39
B,1785,close,-1.0,31
B,1786,open,1.0,60
B,1787,close,-1.0,35
B,1788,open,1.0,34
B,1789,close,-1.0,47
B,1790,open,1.0,35
B,1791,close,-1.0,44
B,1792,open,1.0,12
B,1793,close,-1.0,67
B,1794,open,1.0,36
B,1795,close,-1.0,36
B,1796,open,1.0,40
B,1797,close,-1.0,55
B,1798,open,1.0,32
B,1799,close,-1.0,93
B,1800,open,1.0,27
B,1801,close,-1.0,52
B,1802,open,1.0,12
B,1803,close,-1.0,38
B,1804,open,1.0,42
B,1805,close,-1.0,66
B,1806,open,1.0,29
B,1807,close,-1.0,47
B,1808,open,1.0,44
B,1809,close,-1.0,67
B,1810,open,1.0,24
B,1811,close,-1.0,138
B,1812,open,1.0,52
B,1813,close,-1.0,36
B,1814,open,1.0,81
B,1815,close,-1.0,47
B,1816,open,1.0,45
B,1817,close,-1.0,48
B,1818,open,1.0,28
B,1819,close,-1.0,108
B,1820,open,1.0,23
B,1821,close,-1.0,16
B,1822,open,1.0,9
B,1823,close,-1.0,54
B,1824,open,1.0,19
B,1825,close,-1.0,3
B,1826,open,1.0,22
B,1827,close,-1.0,41
B,1828,open,1.0,116
B,1829,close,-1.0,29
B,1830,open,1.0,39
B,1831,close,-1.0,23
B,1832,open,1.0,48
B,1833,close,-1.0,27
B,1834,open,1.0,40
B,1835,close,-1.0,32
B,1836,open,1.0,20
B,1837,close,-1.0,14
B,1838,open,1.0,113
B,1839,close,-1.0,24
B,1840,open,1.0,142
B,1841,close,-1.0,77
B,1842,open,1.0,134
B,1843,close,-1.0,31
B,1844,open,1.0,21
B,1845,close,-1.0,40
B,1846,open,1.0,35
B,1847,close,-1.0,45
B,1848,open,1.0,26
B,1849,close,-1.0,10
B,1850,open,1.0,18
B,1851,close,-1.0,65
B,1852,open,1.0,235
B,1853,close,-1.0,30
B,1854,open,1.0,28
B,1855,close,-1.0,39
B,1856,open,1.0,18
B,1857,close,-1.0,128
B,1858,open,1.0,38
B,1859,close,-1.0,33
B,1860,open,1.0,14
B,1861,close,-1.0,41
B,1862,open,1.0,33
B,1863,close,-1.0,45
B,1864,open,1.0,13
B,1865,close,-1.0,107
B,1866,open,1.0,15
B,1867,close,-1.0,73
B,1868,open,1.0,54
B,1869,close,-1.0,54
B,1870,open,1.0,84
B,1871,close,-1.0,68
B,1872,open,1.0,112
B,1873,close,-1.0,30
B,1874,open,1.0,148
B,1875,close,-1.0,95
B,1876,open,1.0,42
B,1877,close,-1.0,44
B,1878,open,1.0,19
B,1879,close,-1.0,143
B,1880,open,1.0,30
B,1881,close,-1.0,36
B,1882,open,1.0,135
B,1883,close,-1.0,32
B,1884,open,1.0,52
B,1885,close,-1.0,37
B,1886,open,1.0,60
B,1887,close,-1.0,33
B,1888,open,1.0,40
B,1889,close,-1.0,38
B,1890,open,1.0,50
B,1891,close,-1.0,33
B,1892,open,1.0,24
B,1893,close,-1.0,41
B,1894,open,1.0,28
B,1895,close,-1.0,113
B,1896,open,1.0,42
B,1897,close,-1.0,40
B,1898,open,1.0,21
B,1899,close,-1.0,29
B,1900,open,1.0,61
B,1901,close,-1.0,48
B,1902,open,1.0,33
B,1903,close,-1.0,30
B,1904,open,1.0,21
B,1905,close,-1.0,99
B,1906,open,1.0,115
B,1907,close,-1.0,29
B,1908,open,1.0,47
B,1909,close,-1.0,47
B,1910,open,1.0,68
B,1911,close,-1.0,41
B,1912,open,1.0,27
B,1913,close,-1.0,70
B,1914,open,1.0,39
B,1915,close,-1.0,28
B,1916,open,1.0,46
B,1917,close,-1.0,74
B,1918,open,1.0,57
B,1919,close,-1.0,34
B,1920,open,1.0,42
B,1921,close,-1.0,58
B,1922,open,1.0,38
B,1923,close,-1.0,38
B,1924,open,1.0,39
B,1925,close,-1.0,20
B,1926,open,1.0,162
B,1927,close,-1.0,60
B,1928,open,1.0,66
B,1929,close,-1.0,68
B,1930,open,1.0,32
B,1931,close,-1.0,47
B,1932,open,1.0,83
B,1933,close,-1.0,91
B,1934,open,1.0,105
B,1935,close,-1.0,105
B,1936,open,1.0,41
B,1937,close,-1.0,85
B,1938,open,1.0,48
B,1939,close,-1.0,64
B,1940,open,1.0,83
B,1941,close,-1.0,65
B,1942,open,1.0,147
B,1943,close,-1.0,5
B,1944,open,1.0,150
B,1945,close,-1.0,34
B,1946,open,1.0,25
B,1947,close,-1.0,33
B,1948,open,1.0,52
B,1949,close,-1.0,55
B,1950,open,1.0,63
B,1951,close,-1.0,53
B,1952,open,1.0,73
B,1953,close,-1.0,40
B,1954,open,1.0,126
B,1955,close,-1.0,91
B,1956,open,1.0,91
B,1957,close,-1.0,79
B,1958,open,1.0,131
B,1959,close,-1.0,43
B,1960,open,1.0,59
B,1961,close,-1.0,63
B,1962,open,1.0,191
B,1963,close,-1.0,73
B,1964,open,1.0,75
B,1965,close,-1.0,45
B,1966,open,1.0,87
B,1967,close,-1.0,25
B,1968,open,1.0,95
B,1969,close,-1.0,53
B,1970,open,1.0,37
B,1971,close,-1.0,64
B,1972,open,1.0,39
B,1973,close,-1.0,47
B,1974,open,1.0,75
B,1975,close,-1.0,82
B,1976,open,1.0,63
B,1977,close,-1.0,34
B,1978,open,1.0,105
B,1979,close,-1.0,32
B,1980,open,1.0,74
B,1981,close,-1.0,29
B,1982,open,1.0,101
B,1983,close,-1.0,40
B,1984,open,1.0,26
B,1985,close,-1.0,34
B,1986,open,1.0,46
B,1987,close,-1.0,49
B,1988,open,1.0,51
B,1989,close,-1.0,29
B,1990,open,1.0,45
B,1991,close,-1.0,32
B,1992,open,1.0,32
B,1993,close,-1.0,28
B,1994,open,1.0,65
B,1995,close,-1.0,54
B,1996,open,1.0,128
B,1997,close,-1.0,6
B,1998,open,1.0,5
B,1999,close,-1.0,60
B,2000,open,1.0,77
B,2001,close,-1.0,34
B,2002,open,1.0,48
B,2003,close,-1.0,50
B,2004,open,1.0,59
B,2005,close,-1.0,68
B,2006,open,1.0,55
B,2007,close,-1.0,36
B,2008,open,1.0,61
B,2009,close,-1.0,15
B,2010,open,1.0,41
B,2011,close,-1.0,15
B,2012,open,1.0,54
B,2013,close,-1.0,19
B,2014,open,1.0,70
B,2015,close,-1.0,22
B,2016,open,1.0,37
B,2017,close,-1.0,18
B,2018,open,1.0,115
B,2019,close,-1.0,18
B,2020,open,1.0,38
B,2021,close,-1.0,82
B,2022,open,1.0,84
B,2023,close,-1.0,50
B,2024,open,1.0,102
B,2025,close,-1.0,28
B,2026,open,1.0,57
B,2027,close,-1.0,32
B,2028,open,1.0,58
B,2029,close,-1.0,52
B,2030,open,1.0,94
B,2031,close,-1.0,60
B,2032,open,1.0,50
B,2033,close,-1.0,29
B,2034,open,1.0,47
B,2035,close,-1.0,59
B,2036,open,1.0,68
B,2037,close,-1.0,55
B,2038,open,1.0,99
B,2039,close,-1.0,58
B,2040,open,1.0,61
B,2041,close,-1.0,75
B,2042,open,1.0,61
B,2043,close,-1.0,58
B,2044,open,1.0,11
B,2045,close,-1.0,31
B,2046,open,1.0,125
B,2047,close,-1.0,17
B,2048,open,1.0,68
B,2049,close,-1.0,18
B,2050,open,1.0,152
B,2051,close,-1.0,39
B,2052,open,1.0,130
B,2053,close,-1.0,32
B,2054,open,1.0,40
B,2055,close,-1.0,43
B,2056,open,1.0,156
B,2057,close,-1.0,69
B,2058,open,1.0,60
B,2059,close,-1.0,73
B,2060,open,1.0,138
B,2061,close,-1.0,29
B,2062,open,1.0,117
B,2063,close,-1.0,86
B,2064,open,1.0,101
B,2065,close,-1.0,60
B,2066,open,1.0,87
B,2067,close,-1.0,50
B,2068,open,1.0,39
B,2069,close,-1.0,21
B,2070,open,1.0,81
B,2071,close,-1.0,35
B,2072,open,1.0,48
B,2073,close,-1.0,42
B,2074,open,1.0,85
B,2075,close,-1.0,56
B,2076,open,1.0,75
B,2077,close,-1.0,38
B,2078,open,1.0,35
B,2079,close,-1.0,34
B,2080,open,1.0,63
B,2081,close,-1.0,32
B,2082,open,1.0,87
B,2083,close,-1.0,36
B,2084,open,1.0,53
B,2085,close,-1.0,71
B,2086,open,1.0,40
B,2087,close,-1.0,47
B,2088,open,1.0,45
B,2089,close,-1.0,49
B,2090,open,1.0,29
B,2091,close,-1.0,70
B,2092,open,1.0,55
B,2093,close,-1.0,47
B,2094,open,1.0,28
B,2095,close,-1.0,38
B,2096,open,1.0,82
B,2097,close,-1.0,30
B,2098,open,1.0,91
B,2099,close,-1.0,19
B,2100,open,1.0,30
B,2101,close,-1.0,19
B,2102,open,1.0,21
B,2103,close,-1.0,34
B,2104,open,1.0,26
B,2105,close,-1.0,20
B,2106,open,1.0,85
B,2107,close,-1.0,13
B,2108,open,1.0,26
B,2109,close,-1.0,28
B,2110,open,1.0,28
B,2111,close,-1.0,18
B,2112,open,1.0,32
B,2113,close,-1.0,25
B,2114,open,1.0,25
B,2115,close,-1.0,22
B,2116,open,1.0,36
B,2117,close,-1.0,25
B,2118,open,1.0,47
B,2119,close,-1.0,23
B,2120,open,1.0,45
B,2121,close,-1.0,17
B,2122,open,1.0,61
B,2123,close,-1.0,30
B,2124,open,1.0,103
B,2125,close,-1.0,33
B,2126,open,1.0,51
B,2127,close,-1.0,46
B,2128,open,1.0,59
B,2129,close,-1.0,36
B,2130,open,1.0,79
B,2131,close,-1.0,35
B,2132,open,1.0,17
B,2133,close,-1.0,31
B,2134,open,1.0,36
B,2135,close,-1.0,48
B,2136,open,1.0,51
B,2137,close,-1.0,23
B,2138,open,1.0,77
B,2139,close,-1.0,26
B,2140,open,1.0,29
B,2141,close,-1.0,25
